name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
APPLE INC,037833100,819062,5980302,,AAPL
AMAZON COM INC,023135106,743391,216092,,AMZN
TESLA INC,88160R101,556409,818609,,
ALPHABET INC,02079K305,546734,223907,,GOOGN
MICROSOFT CORP,594918104,544861,2011299,,MSFT
ADVANCED MICRO DEVICES INC,007903107,538030,5727991,,AMD
MARATHON PETE CORP,56585A102,530631,8782371,,
NIO INC,62914V106,498096,9362707,,NIOIF
NVIDIA CORPORATION,67066G104,485489,606786,,NVDA
SNAP INC,83304A106,479399,7035494,,SNAP
ROKU INC,77543R102,473636,1031325,,
FORD MTR CO DEL,345370860,466795,31412833,,
QUALCOMM INC,747525103,463599,3243536,,
SHOPIFY INC,82509L107,462109,316301,,SHOP
BAIDU INC,056752108,459763,2254844,,
DISNEY WALT CO,254687106,448170,2549755,,
UBER TECHNOLOGIES INC,90353T100,411923,8218729,,
IHS MARKIT LTD,G47567105,395205,3507941,,
PLUG POWER INC,72919P202,378793,11079068,,PLUG
SALESFORCE COM INC,79466L302,378115,1547938,,
ALPHABET INC,02079K107,367424,146599,,GOOGN
CROWDSTRIKE HLDGS INC,22788C105,364346,1449787,,
MODERNA INC,60770K107,359415,1529554,,
WALMART INC,931142103,359156,2546846,,WMT
BOOKING HOLDINGS INC,09857L108,351302,160552,,BKNG
VISA INC,92826C839,339665,1452677,,V
TJX COS INC NEW,872540109,333093,4940569,,
ACCENTURE PLC IRELAND,G1151C101,328588,1114650,,
MASTERCARD INCORPORATED,57636Q104,322111,882278,,
FARFETCH LTD,30744W107,320726,6368672,,
COSTCO WHSL CORP NEW,22160K105,318087,803920,,
NUANCE COMMUNICATIONS INC,67020Y100,298355,5480429,,
EXPEDIA GROUP INC,30212P303,297151,1815106,,
NETFLIX INC,64110L106,289192,547495,,NFLX
BILIBILI INC,090040AD8,279167,92250000,,BLBLF
NCL CORP LTD,62886HAT8,266223,114495000,,
SQUARE INC,852234103,265934,1090788,,
AMGEN INC,031162100,265550,1089434,,AMGN
SNAP INC,83304AAB2,261509,86603000,,SNAP
DEXCOM INC,252131AH0,253590,97404000,,DXCM
ABBOTT LABS,002824100,251695,2171091,,
TERADYNE INC,880770AG7,244465,57664000,,
MICRON TECHNOLOGY INC,595112103,241370,2840320,,MU
NEXTERA ENERGY INC,65339F101,239603,3269697,,NEE-PS
COGNIZANT TECHNOLOGY SOLUTIO,192446102,237598,3430520,,
LIBERTY MEDIA CORP DEL,531229607,235526,5077090,,FWONB
SYNAPTICS INC,87157DAD1,233529,111115000,,SYNA
LAS VEGAS SANDS CORP,517834107,229316,4352171,,LVS
RH,74967XAA1,216580,61755000,,RH
DICKS SPORTING GOODS INC,253393AD4,213761,72135000,,
ALEXION PHARMACEUTICALS INC,015351109,210919,1148110,,
UNITED STATES STL CORP NEW,912909108,207863,8660953,,
PALO ALTO NETWORKS INC,697435AD7,202754,139025000,,PANW
GLOBAL PMTS INC,37940X102,194303,1036059,,
FACEBOOK INC,30303M102,192912,554808,,
UNITED PARCEL SERVICE INC,911312106,190263,914860,,UPS
WAYFAIR INC,94419LAF8,190046,86232000,,W
BILIBILI INC,090040AB2,188589,38277000,,BLBLF
XILINX INC,983919101,188342,1302145,,
AUTODESK INC,052769106,185535,635610,,
APA CORPORATION,03743Q108,183687,8492210,,APA
SQUARE INC,852234AD5,182702,58374000,,
MERCADOLIBRE INC,58733RAD4,182117,51316000,,MELI
LIBERTY BROADBAND CORP,530307305,177538,1022333,,LBRDP
ISHARES TR,464288588,172540,1594200,,
UNION PAC CORP,907818108,170668,776009,,
UPSTART HLDGS INC,91680M107,168572,1349652,,
ZOOM VIDEO COMMUNICATIONS IN,98980L101,167043,431601,,
DISCOVERY INC,25470F302,165023,5694387,,
OKTA INC,679295AD7,164359,113935000,,
WAYFAIR INC,94419LAD3,163020,59500000,,W
DOMINION ENERGY INC,25746U109,161956,2201391,,
CHESAPEAKE ENERGY CORP,165167735,161814,3116599,,
SBA COMMUNICATIONS CORP NEW,78410G104,160927,504948,,SBAC
WORKDAY INC,98138HAF8,160799,97484000,,
STITCH FIX INC,860897107,160322,2658744,,
MEDTRONIC PLC,G5960L103,160092,1289710,,MDT
GARTNER INC,366651107,158959,656314,,IT
CROWN CASTLE INTL CORP NEW,22822V101,157387,806698,,
BIOGEN INC,09062X103,156066,450707,,BIIB
SUNCOR ENERGY INC NEW,867224107,150698,6290941,,SU
EQT CORP,26884LAK5,149781,89879000,,EQT
LIBERTY MEDIA CORP DEL,531229409,148913,3196932,,FWONB
SPLUNK INC,848637AC8,148775,127602000,,
ROSS STORES INC,778296103,148517,1197719,,
VERISIGN INC,92343E102,145208,637743,,
3-D SYS CORP DEL,88554D205,144657,3619142,,
SLACK TECHNOLOGIES INC,83088VAB8,143661,95312000,,
SEA LTD,81141R100,142682,519600,CALL,SE
VIACOMCBS INC,92556H206,141757,3136212,,
SAILPOINT TECHNOLOGIES HLDGS,78781PAB1,141355,75510000,,
TRANSUNION,89400J107,140125,1276064,,TRU
ZENDESK INC,98936JAB7,136148,59405000,,
CHEGG INC,163092AD1,135620,80387000,,
FIRSTENERGY CORP,337932107,135297,3636049,,FE
HUBSPOT INC,443573AD2,133328,63057000,,HUBS
PALANTIR TECHNOLOGIES INC,69608A108,133229,5054226,,PLTR
BHP GROUP PLC,05545E209,133139,2230501,,
AON PLC,G0403H108,131805,552041,,AON
COUPA SOFTWARE INC,22266LAC0,130716,75515000,,
TWITTER INC,90184LAF9,130311,94642000,,
SQUARE INC,852234AF0,129750,62912000,,
ASML HOLDING N V,N07059210,129726,187780,,
RH,74967XAD5,128153,39963000,,RH
TARGET CORP,87612E106,126874,524838,,TGT
NIKE INC,654106103,126065,816005,,
JUST EAT TAKEAWAY COM N V,48214T305,125337,6864045,,
HARLEY DAVIDSON INC,412822108,125189,2732187,,
COLGATE PALMOLIVE CO,194162103,125061,1537315,,CL
INTEL CORP,458140100,124570,2218917,,INTC
PROOFPOINT INC,743424AF0,124164,98950000,,
BLACK KNIGHT INC,09215C105,123244,1580451,,
SLACK TECHNOLOGIES INC,83088V102,121680,2746736,,
STANLEY BLACK & DECKER INC,854502101,121175,591124,,
CONSTELLATION BRANDS INC,21036P108,121102,517774,,
NORFOLK SOUTHN CORP,655844108,118274,445626,,
SPLUNK INC,848637AD6,117324,95900000,,
SIGNET JEWELERS LIMITED,G81276100,117093,1449346,,
ATLASSIAN CORP PLC,G06242104,115224,448587,,
CLOUDFLARE INC,18915MAB3,114419,40202000,,
LIVE NATION ENTERTAINMENT IN,538034AQ2,113955,81285000,,
CHEVRON CORP NEW,166764100,112378,1072919,,CVX
CARNIVAL CORP,143658300,111228,4219592,,CCL
TRANSOCEAN LTD,H8817H100,108955,24105104,,RIG
SNAP INC,83304AAD8,108900,34545000,,SNAP
TRIPADVISOR INC,896945201,108453,2691138,,
COMCAST CORP NEW,20030N101,108280,1898987,,CCZ
DUKE ENERGY CORP NEW,26441C204,108118,1095203,,DUK-PA
ZSCALER INC,98980G102,104725,484703,,
IQVIA HLDGS INC,46266C105,104497,431236,,
OREILLY AUTOMOTIVE INC,67103H107,104052,183770,,
CROWN HLDGS INC,228368106,102416,1002011,,
PROOFPOINT INC,743424103,102258,588500,,
PFIZER INC,717081103,101555,2593342,,PFE
FIDELITY NATL INFORMATION SV,31620M106,100664,710551,,
ZIMMER BIOMET HOLDINGS INC,98956P102,100463,624693,,
ALLY FINL INC,02005N100,100276,2011955,,
PRICELINE GRP INC,741503AX4,99855,91729000,,
NEVRO CORP,64157F103,99821,602092,,
VERISK ANALYTICS INC,92345Y106,99625,570199,,
ZOETIS INC,98978V103,99426,533514,,ZTS
ENVISTA HOLDINGS CORPORATION,29415FAB0,98879,46216000,,NVST
LUMENTUM HLDGS INC,55024UAB5,97842,67000000,,
COCA COLA CO,191216100,97616,1804027,,KO
PROCTER AND GAMBLE CO,742718109,95261,706006,,
