name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
ALPHABET INC,02079K305,177704443,567746,,GOOGN
VANGUARD INTL EQUITY INDEX F,922042775,149082213,2026675,,
APPLE INC,037833100,143541517,527998,,AAPL
MICROSOFT CORP,594918104,135879810,280964,,MSFT
NVIDIA CORPORATION,67066G104,99427125,533121,,NVDA
BERKSHIRE HATHAWAY INC DEL,084670702,91373225,181783,,BRK-A
AMPHENOL CORP NEW,032095101,82464534,609097,,
AMAZON COM INC,023135106,71133185,308176,,AMZN
TJX COS INC NEW,872540109,66087477,430229,,
META PLATFORMS INC,30303M102,65261818,98868,,
VISA INC,92826C839,62682048,178729,,V
S&P GLOBAL INC,78409V104,53193914,101789,,SPGI
ECOLAB INC,278865100,47440995,180222,,ECL
TE CONNECTIVITY PLC,G87052109,46332867,203652,,TEL
VANGUARD INDEX FDS,922908363,45705235,72880,,
OREILLY AUTOMOTIVE INC,67103H107,44304437,485741,,
THERMO FISHER SCIENTIFIC INC,883556102,44190555,76207,,TMO
DANAHER CORPORATION,235851102,40833031,178127,,
WALMART INC,931142103,40387697,362464,,WMT
STRYKER CORPORATION,863667101,35983514,102127,,SYK
ISHARES TR,46435GAA0,32473386,1340214,,
IDEXX LABS INC,45168D104,31331458,46312,,
CHUBB LIMITED,H1467J104,30678825,97993,,
ISHARES TR,46435U515,30304611,1190517,,
ISHARES TR,46435UAA9,30048273,1237573,,
REGENERON PHARMACEUTICALS,75886F107,29222999,37860,,
AMERICAN TOWER CORP NEW,03027X100,28312520,159742,,
WATSCO INC,942622200,28256964,83861,,WSO-B
KINSALE CAP GROUP INC,49714P108,28026095,71656,,
MERCADOLIBRE INC,58733R102,27408036,13607,,MELI
AMERICAN WTR WKS CO INC NEW,030420103,26089299,199918,,
TRANSDIGM GROUP INC,893641100,25821698,19417,,TDG
CHEVRON CORP NEW,166764100,25284210,165896,,CVX
AUTOMATIC DATA PROCESSING IN,053015103,24988769,96550,,
ISHARES TR,46436E205,22692552,969560,,
PROCTER AND GAMBLE CO,742718109,20991979,146480,,
SERVICENOW INC,81762P102,20852223,136120,,
UBER TECHNOLOGIES INC,90353T100,20700412,253340,,
GE AEROSPACE,369604301,19969178,64753,,
ISHARES TR,46435G516,19345681,203446,,
EXXON MOBIL CORP,30231G102,18566125,154281,,
SPDR S&P 500 ETF TR,78462F103,18292208,26756,,
ISHARES TR,46436E726,17811020,807024,,
JOHNSON & JOHNSON,478160104,17285857,83527,,JNJ
MCCORMICK & CO INC,579780206,16393481,239007,,MKC-V
ALPHABET INC,02079K107,14743630,46984,,GOOGN
TEXAS PACIFIC LAND CORPORATI,88262P102,14189817,49404,,
ISHARES TR,46432F834,13499911,159498,,
BLACKSTONE INC,09260D107,12794172,83004,,BX
SELECT SECTOR SPDR TR,81369Y506,11876944,265644,,
JPMORGAN CHASE & CO.,46625H100,11744073,36447,,JPM-PM
NEBIUS GROUP N.V.,N97284108,11302687,135030,,NBIS
ISHARES GOLD TR,46436F103,11151134,259389,,
ISHARES TR,46435U325,10481147,409820,,
GE VERNOVA INC,36828A101,10349281,15835,,GEV
PIMCO ETF TR,72201R833,8718735,86592,,
ISHARES TR,46436E486,8529098,403267,,
COSTCO WHSL CORP NEW,22160K105,8400054,9741,,
TERRENO RLTY CORP,88146M101,8349808,140925,,
SPDR GOLD TR,78463V107,8323699,21003,,
INVESCO EXCHANGE TRADED FD T,46137V357,7278131,37994,,
SYNOPSYS INC,871607107,6986616,14874,,SNPS
ABBVIE INC,00287Y109,6936043,30356,,ABBV
PIMCO ETF TR,72201R718,6542915,67972,,
ISHARES TR,46435U283,6102106,240335,,
VANGUARD INDEX FDS,922908769,5916510,17647,,
ABBOTT LABS,002824100,5765095,46014,,
COCA COLA CO,191216100,5621190,80406,,KO
PEPSICO INC,713448108,5155407,35548,,PEP
ISHARES TR,46435U259,4975014,194056,,
MERCK & CO INC,58933Y105,4951970,46672,,
INTERNATIONAL BUSINESS MACHS,459200101,4752370,16044,,
ACCENTURE PLC IRELAND,G1151C101,4560832,16999,,
JANUS DETROIT STR TR,47103U886,4555672,92708,,
PERSONALIS INC,71535D106,4355036,547115,,
ISHARES TR,464287614,4310817,9108,,
ISHARES TR,46436E163,4258279,167451,,
EATON CORP PLC,G29183103,4252109,13350,,ETN
RTX CORPORATION,75513E101,4165126,22711,,RTX
MASTERCARD INCORPORATED,57636Q104,4088643,7162,,
HOME DEPOT INC,437076102,4014022,11665,,
ISHARES GOLD TR,464285204,3913856,48218,,
CATERPILLAR INC,149123101,3829636,6685,,CAT
ISHARES TR,46436E858,3825959,167255,,
CISCO SYS INC,17275R102,3683750,47822,,
INDEPENDENT BK CORP MASS,453836108,3668766,49800,,
ISHARES TR,46434V878,3614700,71465,,
VANGUARD INTL EQUITY INDEX F,922042858,3563106,66278,,
EMERSON ELEC CO,291011104,3554839,26784,,
ELI LILLY & CO,532457108,3553006,3306,,LLY
MORGAN STANLEY,617446448,3354887,18898,,MS-PQ
NUCOR CORP,670346105,3247870,19844,,NUE
ISHARES TR,46436E593,3225131,162516,,
MCDONALDS CORP,580135101,3183120,10415,,MCD
ISHARES TR,46436E825,3075877,140163,,
ISHARES TR,46436E833,2814010,125822,,
INTUITIVE SURGICAL INC,46120E602,2728157,4817,,ISRG
ISHARES TR,46436E841,2673256,118970,,
EDWARDS LIFESCIENCES CORP,28176E108,2650338,31089,,EW
BROADCOM INC,11135F101,2640743,7630,,AVGO
ISHARES TR,464287168,2499025,17706,,
PAYCHEX INC,704326107,2465493,21978,,PAYX
ILLINOIS TOOL WKS INC,452308109,2405283,9702,,
VANGUARD WHITEHALL FDS,921946406,2395062,16688,,
ILLUMINA INC,452327109,2331894,17779,,
ISHARES TR,464287200,2268522,3312,,
ISHARES TR,46436E312,2253253,88259,,
VANGUARD INDEX FDS,922908629,2222215,7657,,
NETFLIX INC,64110L106,2185546,23310,,NFLX
MARSH & MCLENNAN COS INC,571748102,2169471,11694,,
ISHARES TR,464287234,2037182,37236,,
BANK AMERICA CORP,060505104,2024220,36804,,
UNION PAC CORP,907818108,2020581,8735,,
INVESCO QQQ TR,46090E103,1982993,3228,,
SIMON PPTY GROUP INC NEW,828806109,1962537,10602,,
VANGUARD INDEX FDS,922908751,1923276,7456,,
WHEATON PRECIOUS METALS CORP,962879102,1880320,16000,,WPM
COLGATE PALMOLIVE CO,194162103,1845276,23352,,CL
BRINKER INTL INC,109641100,1743194,12146,,
CINTAS CORP,172908105,1740776,9256,,CTAS
ISHARES TR,46436E460,1709979,83312,,
ALNYLAM PHARMACEUTICALS INC,02043Q107,1687229,4243,,
SYSCO CORP,871829107,1657583,22494,,SYY
GE HEALTHCARE TECHNOLOGIES I,36266G107,1651145,20131,,
COMMSCOPE HLDG CO INC,20337X109,1499351,82700,,
SOFI TECHNOLOGIES INC,83406F102,1443749,55147,,
ISHARES TR,464287804,1429542,11895,,
PFIZER INC,717081103,1424131,57194,,PFE
ISHARES TR,464287226,1393227,13949,,
SELECT SECTOR SPDR TR,81369Y803,1391758,9667,,
ORACLE CORP,68389X105,1390294,7133,,ORCL-PD
SERVICE CORP INTL,817565104,1388958,17814,,
ISHARES TR,464287663,1381214,13470,,
CONOCOPHILLIPS,20825C104,1371333,14649,,COP
INTEL CORP,458140100,1368216,37079,,INTC
GILEAD SCIENCES INC,375558103,1358241,11066,,
FRANCO NEV CORP,351858105,1331153,6422,,
HERSHEY CO,427866108,1291331,7096,,HSY
