name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
AMAZON COM INC,023135106,709738785,4671178,,AMZN
META PLATFORMS INC,30303M102,350827454,991150,,
DELL TECHNOLOGIES INC,24703L202,309457800,4045200,,DELL
UNION PAC CORP,907818108,290857555,1184177,,
NVIDIA CORPORATION,67066G104,275793465,556911,,NVDA
BOSTON SCIENTIFIC CORP,101137107,272333949,4710845,,BSX
SPDR S&P 500 ETF TR,78462F103,268033963,563914,,
FEDEX CORP,31428X106,263866936,1043076,,FDX
CSX CORP,126408103,244575979,7054398,,CSX
JOHNSON CTLS INTL PLC,G51502105,243943489,4232191,,
HONEYWELL INTL INC,438516106,232826753,1110232,,
ORACLE CORP,68389X105,229682734,2178533,,ORCL-PD
WESTERN DIGITAL CORP.,958102105,225246041,4301051,,WDC
THERMO FISHER SCIENTIFIC INC,883556102,224950394,423803,,TMO
RH,74967X103,198202611,679987,,RH
SEMPRA,816851109,196466291,2629015,,SREA
ARISTA NETWORKS INC,040413106,196275918,833408,,
INTUITIVE SURGICAL INC,46120E602,191193382,566734,,ISRG
EVERGY INC,30034W106,188556840,3612200,,
VULCAN MATLS CO,929160109,186861238,823141,,
BP PLC,055622104,186700237,5274018,,BPPFF
MERCK & CO INC,58933Y105,186188281,1707836,,
NEUROCRINE BIOSCIENCES INC,64125C109,183405967,1391970,,NBIX
SHERWIN WILLIAMS CO,824348106,181618434,582297,,SHW
STONECO LTD,G85158106,179099202,9933400,,STNE
GENERAL MTRS CO,37045V100,177504212,4941654,,
ASML HOLDING N V,N07059210,172179620,227474,,
MICROSOFT CORP,594918104,171666396,456511,,MSFT
PG&E CORP,69331C108,171055226,9487256,,PCG-PX
ENTERGY CORP NEW,29364G103,166285527,1643300,,
TAIWAN SEMICONDUCTOR MFG LTD,874039100,166106099,1597174,,
ROYAL CARIBBEAN GROUP,V7780T103,163905852,1265780,,
KEURIG DR PEPPER INC,49271V100,163330175,4901866,,KDP
PHILIP MORRIS INTL INC,718172109,159120985,1691337,,
COCA COLA CO,191216100,158489465,2689453,,KO
SHELL PLC,780259305,156713294,2381661,,RYDAF
PPL CORP,69351T106,153252126,5655060,,PPLC
L3HARRIS TECHNOLOGIES INC,502431109,152747521,725228,,
AT&T INC,00206R102,152477410,9086854,,T-PC
PERFORMANCE FOOD GROUP CO,71377A103,152011200,2198282,,PFGC
3M CO,88579Y101,150734789,1378840,,MMM
WALMART INC,931142103,150479290,954515,,WMT
LENNAR CORP,526057104,148498538,996367,,
DOLLAR TREE INC,256746108,146608100,1032088,,
CLOROX CO DEL,189054109,144843635,1015805,,
LAMB WESTON HLDGS INC,513272104,144627771,1338031,,
COCA-COLA EUROPACIFIC PARTNE,G25839104,143895177,2156056,,
QORVO INC,74736K101,142665496,1266899,,
COTERRA ENERGY INC,127097103,141589018,5548159,,
AMERICAN TOWER CORP NEW,03027X100,138832428,643100,,
CHEVRON CORP NEW,166764100,138202259,926537,,CVX
ACADEMY SPORTS & OUTDOORS IN,00402L107,137878422,2089067,,
PAGSEGURO DIGITAL LTD,G68707101,136227393,10924410,,PAGS
BATH & BODY WORKS INC,070830104,135838849,3147332,,
PLANET FITNESS INC,72703H101,134117863,1837231,,
MORPHIC HLDG INC,61775R105,132588080,4591000,,
HCA HEALTHCARE INC,40412C101,129715540,479221,,
AUTODESK INC,052769106,128933130,529543,,
ABBVIE INC,00287Y109,122038875,787500,,ABBV
CRINETICS PHARMACEUTICALS IN,22663K107,121573302,3416900,,
ROGERS COMMUNICATIONS INC,775109200,121456465,2591492,,RCIAF
EXXON MOBIL CORP,30231G102,121190357,1212146,,
SKECHERS U S A INC,830566105,120345500,1930470,,
OVINTIV INC,69047Q102,119821182,2728169,,OVV
CENOVUS ENERGY INC,15135U109,119568998,7173785,,CVE
ANSYS INC,03662Q105,117936000,325000,,
UNIVERSAL DISPLAY CORP,91347P105,116863685,611020,,
BECTON DICKINSON & CO,075887109,116448575,477581,,BDX
D R HORTON INC,23331A109,115529877,760165,,
HUBSPOT INC,443573100,114982913,198062,,HUBS
CRH PLC,G25508105,112757427,1630385,,
UNITED AIRLS HLDGS INC,910047109,112409198,2724411,,
IMMUNOVANT INC,45258J102,112355781,2666883,,
EXPEDIA GROUP INC,30212P303,110690884,729237,,
GENERAL DYNAMICS CORP,369550108,109981930,423545,,GD
CELLDEX THERAPEUTICS INC NEW,15117B202,109307799,2756122,,
KEYSIGHT TECHNOLOGIES INC,49338L103,108201086,680125,,
XYLEM INC,98419M100,107894429,943463,,XYL
REPLIGEN CORP,759916109,107321721,596895,,RGEN
BIOHAVEN LTD,G1110E107,106296668,2483567,,BHVN
T-MOBILE US INC,872590104,106251653,662706,,
MCKESSON CORP,58155Q103,106146962,229269,,MCK
SALESFORCE INC,79466L302,105012069,399073,,
RAPID7 INC,753422104,104732820,1834200,,
COPART INC,217204106,104502398,2132702,,CPRT
HUMANA INC,444859102,101169143,220985,,HUM
GLOBAL PMTS INC,37940X102,101092000,796000,,
OMNICOM GROUP INC,681919106,100479375,1161477,,OMC
ELI LILLY & CO,532457108,99802316,171211,,LLY
CELESTICA INC,15101Q108,99162840,3386709,,CLS
LOUISIANA PAC CORP,546347105,98668527,1393033,,
WARNER MUSIC GROUP CORP,934550203,97125005,2713747,,WMG
INSPIRE MED SYS INC,457730109,96262059,473195,,
CAPITAL ONE FINL CORP,14040H105,95861701,731099,,
ANALOG DEVICES INC,032654105,95658266,481760,,ADI
EXACT SCIENCES CORP,30063P105,95374350,1289191,,
DEVON ENERGY CORP NEW,25179M103,93518498,2064426,,
AVANTOR INC,05352A100,93433305,4092567,,
NICE LTD,653656108,93217257,467231,,NCSYF
COOPER COS INC,216648402,90945565,240317,,
DISCOVER FINL SVCS,254709108,90359484,803910,,
NOV INC,62955J103,89832471,4429609,,NOV
CNH INDL N V,N20944109,89612219,7357325,,
NUTANIX INC,67059N108,89146297,1869287,,
ALIBABA GROUP HLDG LTD,01609W102,88987293,1148075,,
EVOLENT HEALTH INC,30050B101,88355250,2675000,,
PACCAR INC,693718108,87440595,895449,,PCAR
CHARLES RIV LABS INTL INC,159864107,87227818,368984,,
SMUCKER J M CO,832696405,86026866,680700,,
