name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
AMAZON   COM   INC,023135106,238870,86584,,AMZN
APPLE   INC,037833100,229444,628957,,AAPL
IAC INTERACTIVECORP,44919P508,192589,595512,,
WILLIS   TOWERS     WATSON    PLC   LTD,G96629103,190353,966506,,WTW
FISERV  INC,337738108,188943,1935498,,FISV
TECH   DATA   CORP,878237106,186390,1286337,,
BLACKSTONE  GROUP        INC,09260D107,172617,3046539,,
GLOBAL  PMTS    INC,37940X102,171053,1008446,,
MICROSOFT    CORP,594918104,159630,784385,,MSFT
CONCHO   RES   INC,20605P101,155082,3011308,,
L3HARRIS       TECHNOLOGIES     INC,502431109,154270,909238,,
SBA    COMMUNICATIONS          CORP    NEW,78410G104,153175,514147,,SBAC
ISHARES  TR,464287234,149563,3740000,CALL,
SOUTHWEST     AIRLS   CO,844741108,130493,3817828,,
TESLA  INC,88160RAC5,129110,43000,,
TELADOC     HEALTH    INC,87918A105,124475,652246,,
FACEBOOK     INC,30303M102,123660,544590,,
ENTERGY    CORP  NEW,29364G103,123347,1314861,,
SPDR  S&P    500   ETF  TR,78462F103,122430,397036,,
ISHARES  TR,464287655,117372,819749,,
FIDELITY      NATL  INFORMATION     SV,31620M106,116921,871956,,
TESLA  INC,88160RAG6,113264,32250,,
BRISTOL-MYERS      SQUIBB      CO,110122108,104946,1914800,CALL,
EVERGY   INC,30034W106,102466,1728218,,
REPUBLIC   SVCS    INC,760759100,96732,1178934,,
CHEGG   INC,163092109,96719,1437980,,
ALPHABET   INC,02079K107,96545,68297,,GOOGN
KBR   INC,48242W106,95144,4219261,,
CAMPBELL     SOUP   CO,134429109,94555,1905193,,
BHP  GROUP    PLC,05545E209,92311,2243275,,
MOBILE     MINI    INC,60740F105,92293,3128586,,
CANADIAN     PAC   RY   LTD,13645T100,91858,359746,,
PHILLIPS  66,718546104,87733,1220215,,PSX
E  TRADE    FINANCIAL         CORP,269246401,85081,1710852,,
CATALENT   INC,148806102,81212,1107937,,
QIAGEN     NV,N72482123,80609,1882939,,
BIO   RAD     LABS   INC,090572207,80407,178092,,
CREDIT  SUISSE  AG    NASSAU  BRH,22542D258,77881,615420,,
ROYAL   DUTCH     SHELL    PLC,780259107,76929,2526414,,
WEC   ENERGY     GROUP    INC,92939U106,76656,874575,,
SYNEOS   HEALTH    INC,87166B102,75948,1303823,,
NOVARTIS    AG,66987V109,75820,868102,,NVSEF
CHEGG   INC,163092AB5,75585,30144,,
TANDEM  DIABETES         CARE   INC,875372203,75361,761834,,TNDM
HOME   DEPOT     INC,437076102,75228,300300,CALL,
BROADCOM   INC,11135F101,74768,236900,CALL,AVGO
CTRIP   COM   INTL     LTD,22943FAH3,74767,75000,,
PROLOGIS   INC.,74340W103,73605,788648,,
AFLAC  INC,001055102,71865,1994575,,AFL
ALIBABA   GROUP    HLDG     LTD,01609W102,71807,332900,CALL,
AMETEK  INC,031100100,71633,801532,,
GENERAC   HLDGS     INC,368736104,71499,586394,,
BK  OF  AMERICA       CORP,060505104,71461,3008900,PUT,
KEURIG   DR   PEPPER    INC,49271V100,71142,2505000,,KDP
PEPSICO   INC,713448108,70944,536400,CALL,PEP
CARLISLE   COS   INC,142339100,70256,587083,,
BANK  NEW   YORK  MELLON     CORP,064058100,69325,1793667,,
FIRST  INDL   RLTY   TR   INC,32054K103,69302,1802864,,
NETFLIX  INC,64110L106,68875,151361,,NFLX
VALE   S  A,91912E105,68816,6674733,,
INVITATION    HOMES      INC,46187W107,68583,2491216,,INVH
PARKER   HANNIFIN   CORP,701094104,68077,371459,,
NVR  INC,62944T105,66153,20300,,NVR
AMERICAN  EAGLE     OUTFITTERS       IN,02553E106,65955,6050925,,
JPMORGAN       CHASE   &  CO,46625H100,65428,695600,CALL,JPM-PM
MID-AMER   APT    CMNTYS    INC,59522J103,65137,568043,,
LUMENTUM     HLDGS       INC,55024U109,64221,788667,,
GS   ACQUISITION        HLDGS     CORP     II,36258Q204,63060,6000000,,
TWILIO   INC,90138FAB8,62974,20262,,TWLO
CENTERPOINT     ENERGY     INC,15189T107,60521,3241634,,CNP
CACI   INTL   INC,127190304,60321,278129,,
KRAFT   HEINZ  CO,500754106,60129,1885524,,KHC
TD   AMERITRADE       HLDG  CORP,87236Y108,59982,1648773,,
GOLDMAN     SACHS  GROUP        INC,38141G104,59899,303101,,GS-PD
CHUBB     LIMITED,H1467J104,59722,471667,,
PERFORMANCE     FOOD     GROUP   CO,71377A103,59625,2046144,,PFGC
FIVE9  INC,338307101,59232,535213,,
SCHLUMBERGER         LTD,806857108,58822,3198584,,
JAZZ   PHARMACEUTICALS         PLC,G50871105,58185,527329,,JAZZ
PULTE   GROUP  INC,745867101,58065,1706288,,
SELECT  SECTOR  SPDR  TR,81369Y803,57731,552500,CALL,
FIVE   BELOW    INC,33829M101,57445,537318,,
D  R  HORTON   INC,23331A109,57399,1035149,,
BOSTON     BEER   INC,100557107,57048,106303,,
CHURCH   &  DWIGHT   INC,171340102,56352,729002,,
MICROCHIP    TECHNOLOGY          INC.,595017AD6,56002,25028,,MCHPP
SQUARE   INC,852234AD5,55801,37500,,
ROPER   TECHNOLOGIES     INC,776696106,55446,142806,,ROP
EXACT   SCIENCES  CORP,30063P105,55152,634365,,
DROPBOX     INC,26210C104,54998,2526338,,
RAYTHEON  TECHNOLOGIES          CORP,75513E101,54891,890797,,
UNITED  THERAPEUTICS          CORP     DEL,91307C102,54858,453371,,UTHR
EXPEDIA     GROUP  INC,30212P303,54462,662557,,
INPHI   CORP,45772F107,54330,462383,,
AVANTOR   INC,05352A100,54168,3186333,,
JOHNSON  &    JOHNSON,478160104,54002,384000,CALL,JNJ
TYLER     TECHNOLOGIES     INC,902252105,53785,155053,,TYL
BERKLEY     W  R    CORP,084423102,53725,937770,,WRB-PH
CANNAE   HLDGS     INC,13765N107,53508,1301893,,
TELEDYNE   TECHNOLOGIES           INC,879360105,53492,172029,,TDY
ALLISON   TRANSMISSION     HLDGS   I,01973R101,53457,1453416,,
BOSTON     PPTYS  LTD      PARTNERSHIP,101121101,52731,583439,,
US     ECOLOGY  INC,91734M111,51579,1522400,CALL,
ASHLAND   GLOBAL     HLDGS     INC,044186104,51470,744869,,
FIDELITY      NATIONAL   FINANCIAL,31620R303,51456,1678292,,
FIREEYE  INC,31816QAD3,50921,53749,,
RESTAURANT    BRANDS      INTL  INC,76131D103,50695,927967,,
WRIGHT     MED      GROUP        N     V,N96617118,50243,1690557,,
AMERICAN  WTR   WKS   CO     INC  NEW,030420103,50211,390265,,
ESSEX  PPTY   TR   INC,297178105,50072,218493,,
CARDINAL   HEALTH     INC,14149Y108,49938,956858,,CAH
HEWLETT   PACKARD       ENTERPRISE        C,42824C109,49250,5061679,,
LEGG  MASON  INC,524901105,49241,989764,,
ATLASSIAN       CORP   PLC,G06242104,49238,273137,,
NIO  INC,62914V106,49132,6364300,,NIOIF
ELECTRONIC     ARTS  INC,285512109,48898,370300,PUT,EA
VOYA     FINANCIAL       INC,929089100,48869,1047574,,
CIMAREX     ENERGY   CO,171798101,48622,1768712,,
SEMPRA   ENERGY,816851109,48484,413583,,
CISCO   SYS     INC,17275R102,48118,1031700,CALL,
CONAGRA   BRANDS   INC,205887102,48113,1368025,,CAG
PARSLEY   ENERGY    INC,701877102,48101,4503878,,
CLARIVATE PLC,G21810109,47536,2128773,,CLVT
VAIL   RESORTS      INC,91879Q109,47290,259623,,MTN
FTI   CONSULTING      INC,302941109,46930,409687,,
AVALONBAY     CMNTYS   INC,053484101,46084,298009,,
ALPHABET   INC,02079K305,45993,32434,,GOOGN
REXFORD   INDL     RLTY  INC,76169C100,45805,1105591,,
LANCASTER     COLONY     CORP,513847103,45588,294137,,
BERKSHIRE      HATHAWAY    INC     DEL,084670108,45441,170,,BRK-A
NATERA   INC,632307104,45235,907249,,
BERKSHIRE      HATHAWAY    INC     DEL,084670702,45234,253400,CALL,BRK-A
AEROJET    ROCKETDYNE      HLDGS     INC,007800105,45105,1137863,,
DOCUSIGN    INC,256163AB2,44812,18393,,
ARCH   CAP   GROUP    LTD,G0450A105,44587,1556282,,
DEVON   ENERGY     CORP    NEW,25179M103,44303,3906786,,
RINGCENTRAL       INC,76680R206,44187,155038,,
EQUITY   LIFESTYLE        PPTYS  INC,29472R108,44066,705279,,
NETAPP   INC,64110D104,44017,992050,,
CANADIAN     NATL   RY  CO,136375102,43846,495043,,
SUN  CMNTYS    INC,866674104,43597,321323,,
WYNDHAM    HOTELS     &  RESORTS      INC,98311A105,43456,1019624,,
SANDERSON   FARMS   INC,800013104,43099,371896,,
HUBSPOT      INC,443573100,42967,191518,,HUBS
ON   SEMICONDUCTOR    CORP,682189AK1,42571,36385,,ON
