name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
TESLA INC,88160R101,7643565,28816456,,
APPLE INC,037833100,6480694,46893590,,AAPL
MICROSOFT CORP,594918104,5229783,22455061,,MSFT
AMAZON COM INC,023135106,5216965,46167830,,AMZN
LILLY ELI & CO,532457108,3174447,9817373,,
ALPHABET INC,02079K305,2449747,25611572,,GOOGN
UNITEDHEALTH GROUP INC,91324P102,2346933,4647025,,UNH
VISA INC,92826C839,2310374,13005201,,V
ALPHABET INC,02079K107,2187878,22754838,,GOOGN
MASTERCARD INCORPORATED,57636Q104,2178578,7661876,,
NVIDIA CORPORATION,67066G104,2048114,16872180,,NVDA
COSTCO WHSL CORP NEW,22160K105,2006053,4247682,,
SALESFORCE INC,79466L302,1925285,13384906,,
MERCADOLIBRE INC,58733R102,1772987,2141858,,MELI
DANAHER CORPORATION,235851102,1748439,6769287,,
CROWDSTRIKE HLDGS INC,22788C105,1550779,9409490,,
ATLASSIAN CORP PLC,G06242104,1457050,6918895,,
VERTEX PHARMACEUTICALS INC,92532F100,1345206,4646014,,
LULULEMON ATHLETICA INC,550021109,1327119,4747170,,LULU
LAUDER ESTEE COS INC,518439104,1250460,5791849,,
UBER TECHNOLOGIES INC,90353T100,1243187,46912705,,
ADOBE SYSTEMS INCORPORATED,00724F101,1141913,4149392,,
HOME DEPOT INC,437076102,1085095,3932357,,
NOVO-NORDISK A S,670100205,1069412,10733839,,
AIRBNB INC,009066101,1062576,10115914,,
AMERICAN TOWER CORP NEW,03027X100,979052,4560092,,
BROADCOM INC,11135F101,969405,2183295,,AVGO
SNOWFLAKE INC,833445109,906254,5332163,,SNOW
SCHLUMBERGER LTD,806857108,883287,24604083,,
THE TRADE DESK INC,88339J105,866373,14499967,,
ABBOTT LABS,002824100,849194,8776291,,
GOLDMAN SACHS GROUP INC,38141G104,833385,2843832,,GS-PD
CHIPOTLE MEXICAN GRILL INC,169656105,796549,530057,,CMG
TJX COS INC NEW,872540109,763173,12285460,,
MARRIOTT INTL INC NEW,571903202,731543,5220088,,
S&P GLOBAL INC,78409V104,691331,2264063,,SPGI
META PLATFORMS INC,30303M102,626084,4614420,,
NIKE INC,654106103,625969,7530907,,
NETFLIX INC,64110L106,601560,2555045,,NFLX
INTUITIVE SURGICAL INC,46120E602,585956,3126099,,ISRG
DEXCOM INC,252131107,539558,6699255,,DXCM
ARGENX SE,04016X101,525530,1488545,,ARGX
OREILLY AUTOMOTIVE INC,67103H107,490603,697524,,
NEXTERA ENERGY INC,65339F101,488016,6223897,,NEE-PS
ASML HOLDING N V,N07059210,472436,1137442,,
CONOCOPHILLIPS,20825C104,428916,4191088,,COP
KKR & CO INC,48251W104,413535,9617091,,
NU HLDGS LTD,G6683N103,393926,89528559,,
THERMO FISHER SCIENTIFIC INC,883556102,376101,741537,,TMO
NORTHROP GRUMMAN CORP,666807102,375647,798705,,
CHENIERE ENERGY INC,16411R208,348674,2101586,,
PALO ALTO NETWORKS INC,697435105,333475,2035990,,PANW
ZOOMINFO TECHNOLOGIES INC,98980F104,281328,6752965,,GTM
BRISTOL-MYERS SQUIBB CO,110122108,274776,3865190,,
ABBVIE INC,00287Y109,265394,1977453,,ABBV
DOMINION ENERGY INC,25746U109,251144,3633980,,
ROBLOX CORP,771049103,247508,6905923,,RBLX
ASTRAZENECA PLC,046353108,243581,4441663,,AZN
CENTERPOINT ENERGY INC,15189T107,239902,8513198,,CNP
ENPHASE ENERGY INC,29355A107,237243,855020,,
TARGET CORP,87612E106,225752,1521341,,TGT
MCDONALDS CORP,580135101,217169,941184,,MCD
T-MOBILE US INC,872590104,215779,1608249,,
HUMANA INC,444859102,208420,429565,,HUM
TARGA RES CORP,87612G101,208079,3448450,,
JPMORGAN CHASE & CO,46625H100,194575,1861964,,JPM-PM
CHUBB LIMITED,H1467J104,188028,1033801,,
NEXTERA ENERGY PARTNERS LP,65341B106,184585,2552682,,
CONSTELLATION ENERGY CORP,21037T109,183762,2208947,,CEG
WILLIAMS COS INC,969457100,178386,6230731,,
HDFC BANK LTD,40415F101,174157,2981136,,HDB
ALCON AG,H01301128,173858,2955875,,
SPOTIFY TECHNOLOGY S A,L8681T102,168598,1953635,,
CROWN HLDGS INC,228368106,167522,2067406,,
HUBSPOT INC,443573100,166525,616486,,HUBS
AMEREN CORP,023608102,166333,2064971,,AEE
PNC FINL SVCS GROUP INC,693475105,163159,1091948,,
APELLIS PHARMACEUTICALS INC,03753U106,162540,2379788,,
WALMART INC,931142103,159031,1226143,,WMT
GLOBANT S A,L44385109,157545,842127,,
LINDE PLC,G5494J103,157041,582519,,LIN
SEMPRA,816851109,156953,1046771,,SREA
PEPSICO INC,713448108,156505,958625,,PEP
PROCTER AND GAMBLE CO,742718109,154699,1225335,,
TRUIST FINL CORP,89832Q109,150508,3456783,,
PERFORMANCE FOOD GROUP CO,71377A103,149323,3476688,,PFGC
DLOCAL LTD,G29018101,147805,7202960,,DLO
BK OF AMERICA CORP,060505104,147729,4891692,,
METLIFE INC,59156R108,144746,2381475,,MET-PF
CMS ENERGY CORP,125896100,144268,2477123,,CMS-PC
PG&E CORP,69331C108,143639,11491084,,PCG-PX
CENTENE CORP DEL,15135B101,137364,1765374,,CNC
EXELON CORP,30161N101,135876,3627220,,EXC
PDC ENERGY INC,69327R101,135827,2350363,,
