name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
ALIBABA GROUP HLDG LTD,01609W102,813482,4800722,,
LOWES COS INC,548661107,547684,5427448,,
JOHNSON & JOHNSON,478160104,471971,3388649,,JNJ
VISA INC,92826C839,463000,2667818,,V
NVIDIA CORP,67066G104,462051,2813441,,NVDA
CONOCOPHILLIPS,20825C104,428368,7022421,,COP
MERCADOLIBRE INC,58733R102,420971,688119,,MELI
WELLS FARGO CO NEW,949746101,413745,8743565,,
BIOGEN INC,09062X103,397586,1700031,,BIIB
VERISIGN INC,92343E102,354072,1692827,,
APPLE INC,037833100,336636,1700871,,AAPL
ELECTRONIC ARTS INC,285512109,336076,3318938,,EA
MEDTRONIC PLC,G5960L103,335721,3447184,,MDT
CATERPILLAR INC DEL,149123101,330303,2423530,,CAT
WAYFAIR INC,94419L101,324949,2225676,,W
FIDELITY NATL INFORMATION SV,31620M106,321727,2622486,,
IQVIA HLDGS INC,46266C105,316361,1966199,,
ACTIVISION BLIZZARD INC,00507V109,309452,6556187,,
GILEAD SCIENCES INC,375558103,308383,4564576,,
SQUARE INC,852234103,292036,4026421,,
ANADARKO PETE CORP,032511107,285751,4049766,,
KEURIG DR PEPPER INC,49271V100,276214,9557585,,KDP
TWITTER INC,90184L102,252256,7227971,,
CELGENE CORP,151020104,251711,2722971,,
UNION PACIFIC CORP,907818108,242608,1434618,,UNP
ARCONIC INC,03965L100,236228,9149026,,
ROYAL CARIBBEAN CRUISES LTD,V7780T103,230642,1902832,,RCL
ALPHABET INC,02079K305,227273,209894,,GOOGN
FACEBOOK INC,30303M102,214795,1112925,,
NXP SEMICONDUCTORS N V,N6596X109,208374,2134762,,
T MOBILE US INC,872590104,206770,2788914,,
MICROSOFT CORP,594918104,204574,1527127,,MSFT
MONDELEZ INTL INC,609207105,203412,3773869,,
ORACLE CORP,68389X105,203191,3566640,,ORCL-PD
AGILENT TECHNOLOGIES INC,00846U101,200445,2684413,,
ZAYO GROUP HLDGS INC,98919V105,195054,5926898,,
EXACT SCIENCES CORP,30063P105,192294,1629062,,
LULULEMON ATHLETICA INC,550021109,185836,1031220,,LULU
HERBALIFE NUTRITION LTD,G4412G101,185513,4338469,,
MARATHON PETE CORP,56585A102,177379,3174287,,
NETFLIX INC,64110L106,174515,475103,,NFLX
EQT CORP,26884L109,174417,11032054,,EQT
MORGAN STANLEY,617446448,172935,3947380,,MS-PQ
AMAZON COM INC,023135106,169607,89567,,AMZN
STARBUCKS CORP,855244109,168370,2008472,,SBUX
WALGREENS BOOTS ALLIANCE INC,931427108,167071,3055984,,
ATLASSIAN CORP PLC,G06242104,163335,1248354,,
COLGATE PALMOLIVE CO,194162103,157587,2198786,,CL
FORD MTR CO DEL,345370860,155997,15248972,,
AMGEN INC,031162100,154648,839202,,AMGN
DOLLAR TREE INC,256746108,153451,1428912,,
ETSY INC,29786A106,151793,2473406,,ETSY
EBAY INC,278642103,150110,3800253,,EBAY
GODADDY INC,380237107,149468,2130689,,GDDY
SHOPIFY INC,82509L107,143564,478252,,SHOP
HONEYWELL INTL INC,438516106,142971,818897,,
JD COM INC,47215P106,141292,4664634,,
EDISON INTL,281020107,139979,2076537,,
CITRIX SYS INC,177376100,139973,1426256,,
BANK AMER CORP,060505104,133301,4596599,,
VEEVA SYS INC,922475108,130041,802177,,
MONSTER BEVERAGE CORP NEW,61174X109,128197,2008408,,MNST
LYONDELLBASELL INDUSTRIES N,N53745100,127494,1480254,,
DUKE ENERGY CORP NEW,26441C204,126400,1432453,,DUK-PA
BLACK KNIGHT INC,09215C105,125626,2088546,,
MONGODB INC,60937P106,124839,820825,,
BAIDU INC,056752108,122074,1040164,,
CORTEVA INC,22052L104,120204,4065081,,
CAESARS ENTMT CORP,127686103,119112,10077117,,
FLEX LTD,Y2573F102,119069,12441894,,FLEX
CARMAX INC,143130102,118423,1363854,,KMX
PFIZER INC,717081103,118291,2730630,,PFE
HP INC,40434L105,115782,5569096,,HPQ
ABBVIE INC,00287Y109,115692,1590924,,ABBV
GENPACT LIMITED,G3922B107,113743,2986156,,
INTEL CORP,458140100,113681,2374788,,INTC
CYPRESS SEMICONDUCTOR CORP,232806109,113598,5107818,,
BOOKING HLDGS INC,09857L108,113131,60346,,
NETEASE INC,64110W102,112913,441463,,
WORLDPAY INC,981558109,110665,903017,,
STEEL DYNAMICS INC,858119100,110152,3647429,,STLD
NEVRO CORP,64157F103,108492,1673490,,
APPLIED MATLS INC,038222105,107620,2396357,,
CONTINENTAL RESOURCES INC,212015101,106840,2538378,,
TEXTRON INC,883203101,105592,1990793,,TXT
PRICELINE GRP INC,741503AS5,104686,72811000,,
TRANSUNION,89400J107,104384,1420002,,TRU
VALERO ENERGY CORP NEW,91913Y100,103040,1203600,,
LYFT INC,55087P104,101277,1714541,,
RED HAT INC,756577102,101054,538210,,
E TRADE FINANCIAL CORP,269246401,99412,2228960,,
LIBERTY MEDIA CORP DELAWARE,531229607,99360,2616122,,
GOODYEAR TIRE & RUBR CO,382550101,98770,6455584,,
EOG RES INC,26875P101,96811,1039189,,
GCI LIBERTY INC,36164V305,95802,1558765,,
STATE STR CORP,857477103,94935,1693445,,
THE TRADE DESK INC,88339J105,94231,413692,,
COMCAST CORP NEW,20030N101,93935,2221737,,CCZ
PROCTER AND GAMBLE CO,742718109,93688,854431,,
LIBERTY MEDIA CORP DELAWARE,531229409,93434,2471144,,
GENERAL ELECTRIC CO,369604103,93159,8872284,,GE
ALTERYX INC,02156B103,92973,852025,,
INSULET CORP,45784P101,92971,778780,,PODD
SIX FLAGS ENTMT CORP NEW,83001A102,92512,1862163,,
SEA LTD,81141R100,90964,2738234,,SE
COUPA SOFTWARE INC,22266L106,90002,710862,,
CONSOLIDATED EDISON INC,209115104,89761,1023737,,ED
CIGNA CORP NEW,125523100,87019,552327,,
AUTOMATIC DATA PROCESSING IN,053015103,86391,522534,,
MOSAIC CO NEW,61945C103,86360,3450259,,MOS
JOHNSON CTLS INTL PLC,G51502105,86018,2082255,,
CTRIP COM INTL LTD,22943F100,84553,2290781,,
INTERNATIONAL BUSINESS MACHS,459200101,84493,612713,,
ZIMMER BIOMET HLDGS INC,98956P102,82923,704286,,
ALLSTATE CORP,020002101,82811,814349,,ALL-PB
NUTRIEN LTD,67077M108,81516,1523561,,NTR
DISNEY WALT CO,254687106,81160,581209,,
YANDEX N V,N97284108,80057,2106765,,
MATCH GROUP INC,57665R106,78881,1172599,,
SIMON PPTY GROUP INC NEW,828806109,78307,490153,,
PETROLEO BRASILEIRO SA PETRO,71654V408,77974,5007957,,
MYRIAD GENETICS INC,62855J104,77651,2795223,,MYGN
ALTABA INC,021346101,77214,1113079,,
ACACIA COMMUNICATIONS INC,00401C108,77133,1635569,,
DENTSPLY SIRONA INC,24906P109,75868,1299992,,XRAY
AMCOR PLC,G0250X107,75708,6588998,,AMCCF
CAESARS ENTMT CORP,127686AA1,75563,44000000,,
WORKDAY INC,98138HAF8,74918,50084000,,
HUMANA INC,444859102,74833,282071,,HUM
WORLD WRESTLING ENTMT INC,98156QAB4,74790,25035000,,
CORELOGIC INC,21871D103,74572,1782729,,
L BRANDS INC,501797104,74487,2853898,,
CVS HEALTH CORP,126650100,74426,1365863,,CVS
ALLEGHENY TECHNOLOGIES INC,01741RAG7,73626,39232000,,
YELP INC,985817105,73498,2150310,,YELP
MELLANOX TECHNOLOGIES LTD,M51363113,72535,655420,,
MCDONALDS CORP,580135101,71984,346644,,MCD
MICROCHIP TECHNOLOGY INC,595017AD6,71857,41000000,,MCHPP
BANK NEW YORK MELLON CORP,064058100,71836,1627090,,
TRIMBLE INC,896239100,70994,1573793,,TRMB
UNDER ARMOUR INC,904311107,70143,2766970,,
ARAMARK,03852U106,70112,1944326,,ARMK
PROGRESSIVE CORP OHIO,743315103,69145,865068,,
TAPESTRY INC,876030107,68846,2169736,,
ARCHER DANIELS MIDLAND CO,039483102,68656,1682755,,
DXC TECHNOLOGY CO,23355L106,68465,1241428,,DXC
CDK GLOBAL INC,12508E101,68066,1376732,,
CIENA CORP,171779309,67837,1649320,,CIEN
HORIZON THERAPEUTICS PUB LTD,G46188101,67829,2819170,,
HERTZ GLOBAL HLDGS INC,42806J106,67459,4226733,,
HERBALIFE LTD,42703MAB9,66534,64640000,,HLF
DOMINION ENERGY INC,25746U836,65343,1306076,,
