name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
SPDR S&P 500 ETF TR,78462F103,361312,800000,CALL,
ISHARES TR,464287176,311425,2500000,CALL,
NORFOLK SOUTHN CORP,655844108,183578,643635,,
FORTIVE CORP,34959J108,179159,2940406,,FTV
TRANE TECHNOLOGIES PLC,G8994E103,168575,1103960,,TT
EMERSON ELEC CO,291011104,166919,1702386,,
M & T BK CORP,55261F104,165068,973855,,
PNC FINL SVCS GROUP INC,693475105,148176,803337,,
MID-AMER APT CMNTYS INC,59522J103,134239,640913,,
ULTA BEAUTY INC,90384S303,133563,335399,,
L3HARRIS TECHNOLOGIES INC,502431109,129541,521355,,
EQUITY RESIDENTIAL,29476L107,125044,1390618,,EQR
SERVICENOW INC,81762P102,123601,221949,,
WORKDAY INC,98138H101,120545,503405,,
HEALTHCARE TR AMER INC,42225P501,114461,3652231,,
LINDE PLC,G5494J103,107949,337942,,LIN
MONGODB INC,60937PAD8,101314,46754000,,
KB HOME,48666K109,100920,3116732,,KBH
STORE CAP CORP,862121100,98197,3359444,,
LENNOX INTL INC,526107107,97711,378929,,
ALLEGION PLC,G0176J109,94480,860629,,ALLE
SUN CMNTYS INC,866674104,92229,526149,,
ARMSTRONG WORLD INDS INC NEW,04247X102,89852,998245,,
S&P GLOBAL INC,78409V104,89012,217008,,SPGI
MIDDLEBY CORP,596278101,87074,531131,,MIDD
CBRE GROUP INC,12504L109,86905,949571,,
VULCAN MATLS CO,929160109,85332,464517,,
HEXCEL CORP NEW,428291108,85176,1432245,,
BOOKING HOLDINGS INC,09857L108,84006,35771,,BKNG
NORTHERN TR CORP,665859104,83745,719153,,
ALPHABET INC,02079K305,80381,28900,PUT,GOOGN
AMETEK INC,031100100,76221,572315,,
FIRST REP BK SAN FRANCISCO C,33616C100,75808,467662,,
STAG INDL INC,85254J102,74924,1811942,,
SUNCOR ENERGY INC NEW,867224107,73503,1930711,,SU
GOLDMAN SACHS GROUP INC,38141G104,72655,220100,PUT,GS-PD
TELEFLEX INCORPORATED,879369106,71758,202231,,
EASTGROUP PPTYS INC,277276101,71516,351811,,
BILL COM HLDGS INC,090043AB6,71035,44615000,,
CARLISLE COS INC,142339100,70246,285644,,
SMUCKER J M CO,832696405,69874,516018,,
INTUIT,461202103,69160,143832,,
DIGITAL RLTY TR INC,253868103,67848,478479,,
DEXCOM INC,252131107,67262,131473,,DXCM
ALIGN TECHNOLOGY INC,016255101,64324,147531,,ALGN
LXP INDUSTRIAL TRUST,529043101,64216,4090214,,LXP-PC
HUNTINGTON INGALLS INDS INC,446413106,63155,316663,,
MARVELL TECHNOLOGY INC,573874104,63134,880408,,
FASTENAL CO,311900104,63036,1061211,,FAST
EVEREST RE GROUP LTD,G3223R108,62892,208681,,
MERITAGE HOMES CORP,59001A102,62775,792315,,MTH
AVANTOR INC,05352A100,62503,1848110,,
TRANSDIGM GROUP INC,893641100,62203,95471,,TDG
ALEXANDRIA REAL ESTATE EQ IN,015271109,61016,303187,,
TAPESTRY INC,876030107,60022,1615662,,
COOPER COS INC,216648402,59025,141346,,
DISCOVER FINL SVCS,254709108,58383,529843,,
D R HORTON INC,23331A109,58123,780066,,
INVESCO EXCH TRADED FD TR II,46138G508,57691,2650000,PUT,
TAIWAN SEMICONDUCTOR MFG LTD,874039100,57017,546872,,
SNAP INC,83304AAB2,56828,32500000,,SNAP
CROWDSTRIKE HLDGS INC,22788C105,56216,247562,,
CULLEN FROST BANKERS INC,229899109,56030,404809,,
ZSCALER INC,98980GAB8,55413,32500000,,
INDEPENDENCE RLTY TR INC,45378A106,55296,2091386,,
BOOZ ALLEN HAMILTON HLDG COR,099502106,54825,624148,,
ALLEGIANT TRAVEL CO,01748X102,54618,336339,,ALGT
HUBSPOT INC,443573AD2,53998,30218000,,HUBS
ISTAR INC,45031U101,53276,2275760,,
PALO ALTO NETWORKS INC,697435105,53225,85500,PUT,PANW
RALPH LAUREN CORP,751212101,52992,467141,,RL
ZIMMER BIOMET HOLDINGS INC,98956P102,52588,411164,,
ARCHER DANIELS MIDLAND CO,039483102,51400,569471,,
VOYA FINANCIAL INC,929089100,51102,770185,,
COSTCO WHSL CORP NEW,22160K105,50547,87778,,
BJS WHSL CLUB HLDGS INC,05550J101,50090,740867,,
PENTAIR PLC,G7S00T104,49896,920429,,PNR
GILEAD SCIENCES INC,375558103,49878,838998,,
EXPEDIA GROUP INC,30212P303,49637,253677,,
TEXAS ROADHOUSE INC,882681109,49466,590781,,
HOUGHTON MIFFLIN HARCOURT CO,44157R109,49418,2352138,,
GLAXOSMITHKLINE PLC,37733W105,49238,1130360,,
GENERAL DYNAMICS CORP,369550108,49124,203683,,GD
LITHIA MTRS INC,536797103,48162,160475,,
BRANDYWINE RLTY TR,105368203,48087,3400748,,
ANAPLAN INC,03272L108,47584,731500,CALL,
FORTINET INC,34959E109,47546,139129,,
CIGNA CORP NEW,125523100,47080,196486,,
NATIONAL STORAGE AFFILIATES,637870106,46860,746650,,
BIO RAD LABS INC,090572207,46639,82807,,
MEDICAL PPTYS TRUST INC,58463J304,46495,2199389,,
FRONTIER GROUP HLDGS INC,35909R108,46366,4092323,,
MATCH GROUP INC NEW,57667L107,45963,422684,,
ALLSTATE CORP,020002101,45818,330791,,ALL-PB
ALLY FINL INC,02005N100,45519,1046884,,
BLOCK INC,852234AD5,44884,24817000,,
JD.COM INC,47215P106,44548,769802,,
FEDERAL RLTY INVT TR NEW,313745101,44387,363622,,
HILTON WORLDWIDE HLDGS INC,43300A203,44339,292201,,
TRANSUNION,89400J107,43710,422973,,TRU
PERFORMANCE FOOD GROUP CO,71377A103,43415,852774,,PFGC
CENTURY CMNTYS INC,156504300,43283,807967,,
HF SINCLAIR CORPORATION,403949100,43101,1081583,,DINO
WEBSTER FINL CORP,947890109,42935,765056,,
FIRST HORIZON CORPORATION,320517105,42803,1822189,,FHN-PH
MARATHON OIL CORP,565849106,42338,1686100,,
ESSENTIAL PPTYS RLTY TR INC,29670E107,42205,1668172,,
LIBERTY MEDIA CORP DEL,531229607,41589,909452,,FWONB
CORNERSTONE BLDG BRANDS INC,21925D109,41543,1708184,,
MIMECAST LTD,G14838109,41138,517072,,
LIBERTY MEDIA CORP DEL,531229AB8,40674,28770000,,FWONB
ROBERT HALF INTL INC,770323103,40651,356029,,
AMERICAN FINL GROUP INC OHIO,025932104,40304,276774,,
ETSY INC,29786AAJ5,40192,25000000,,ETSY
PRICE T ROWE GROUP INC,74144T108,40075,265065,,TROW
TOLL BROTHERS INC,889478103,40001,850721,,
CNH INDL N V,N20944109,39735,2505342,,
AUTOZONE INC,053332102,39542,19340,,AZO
BOOT BARN HLDGS INC,099406100,39201,413556,,
ZTO EXPRESS CAYMAN INC,98980A105,39184,1567342,,
WATERS CORP,941848103,38924,125402,,
ISHARES TR,464287457,38797,465466,,
WELBILT INC,949090104,38586,1624653,,
