name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
MICROSOFT CORP,594918104,31112844,110359787,,MSFT
TESLA INC,88160R101,29024320,37427314,,
BROADCOM INC,11135F101,18733243,38630429,,AVGO
FACEBOOK INC,30303M102,15709316,46286895,,
HOME DEPOT INC,437076102,13398610,40815729,,
UNITEDHEALTH GROUP INC,91324P102,13390353,34268409,,UNH
JPMORGAN CHASE & CO,46625H100,12162752,74302154,,JPM-PM
PFIZER INC,717081103,10381066,241360858,,PFE
AMAZON COM INC,023135106,10281331,3129722,,AMZN
THERMO FISHER SCIENTIFIC INC,883556102,8505340,14886786,,TMO
ALPHABET INC,02079K107,8074234,3029337,,GOOGN
NETFLIX INC,64110L106,8067201,13217696,,NFLX
PHILIP MORRIS INTL INC,718172109,7844875,82760572,,
PAYPAL HLDGS INC,70450Y103,7185070,27612718,,
CME GROUP INC,12572Q105,6497878,33601122,,CME
BLACKROCK INC,09247X101,6491819,7740470,,
COMCAST CORP NEW,20030N101,6436027,115072900,,CCZ
SHOPIFY INC,82509L107,5965336,4399695,,SHOP
SEA LTD,81141R100,5773400,18114304,,SE
ALTRIA GROUP INC,02209S103,5739420,126085682,,
ALPHABET INC,02079K305,5518933,2064262,,GOOGN
ASML HOLDING N V,N07059210,5323644,7144479,,
CSX CORP,126408103,5253578,176646936,,CSX
BK OF AMERICA CORP,060505104,4960563,116855421,,
CVS HEALTH CORP,126650100,4291833,50573988,,CVS
LOCKHEED MARTIN CORP,539830109,4248320,12310136,,LMT
HONEYWELL INTL INC,438516106,4238595,19966415,,
GENERAL MTRS CO,37045V100,4220977,80078753,,
TAIWAN SEMICONDUCTOR MFG LTD,874039100,3964274,35506306,,
MERCADOLIBRE INC,58733R102,3898783,2321562,,MELI
LILLY ELI & CO,532457108,3879410,16790382,,
ADVANCED MICRO DEVICES INC,007903107,3691851,35878513,,AMD
INTUITIVE SURGICAL INC,46120E602,3618273,3639579,,ISRG
CAPITAL ONE FINL CORP,14040H105,3574938,22070324,,
BOOKING HOLDINGS INC,09857L108,3524551,1484728,,BKNG
APPLE INC,037833100,3502942,24755519,,AAPL
APPLIED MATLS INC,038222105,3380486,26260338,,
DOLLAR GEN CORP NEW,256677105,3340499,15746670,,
CANADIAN NAT RES LTD,136385101,3289389,89966731,,
REGENERON PHARMACEUTICALS,75886F107,3219565,5320000,,
MONGODB INC,60937P106,3206178,6799810,,
CARRIER GLOBAL CORPORATION,14448C104,3128745,60446558,,CARR
CIGNA CORP NEW,125523100,2906018,14518109,,
PNC FINL SVCS GROUP INC,693475105,2761778,14116393,,
CENTENE CORP DEL,15135B101,2687679,43133984,,CNC
L3HARRIS TECHNOLOGIES INC,502431109,2635221,11965226,,
CROWN CASTLE INTL CORP NEW,22822V101,2616896,15098636,,
MARSH & MCLENNAN COS INC,571748102,2615084,17268206,,
GILEAD SCIENCES INC,375558103,2582837,36976309,,
CITIGROUP INC,172967424,2576101,36706052,,C-PR
VERIZON COMMUNICATIONS INC,92343V104,2554812,47302104,,VZ
TORONTO DOMINION BK ONT,891160509,2548276,38500750,,
BAKER HUGHES COMPANY,05722G100,2502707,101199348,,
DOW INC,260557103,2480776,43098055,,DOW
SNAP INC,83304A106,2470616,33445454,,SNAP
SYNCHRONY FINANCIAL,87165B103,2459521,50317540,,SYF-PB
DARDEN RESTAURANTS INC,237194105,2425548,16013391,,DRI
DIGITAL RLTY TR INC,253868103,2425019,16787544,,
TE CONNECTIVITY LTD,H84989104,2422583,17654737,,
ARCHER DANIELS MIDLAND CO,039483102,2381149,39679197,,
S&P GLOBAL INC,78409V104,2362259,5559696,,SPGI
EMERSON ELEC CO,291011104,2327142,24704270,,
MOTOROLA SOLUTIONS INC,620076307,2296463,9884915,,
CATERPILLAR INC,149123101,2282491,11889031,,CAT
NIKE INC,654106103,2266403,15605476,,
BLACKSTONE INC,09260D107,2224991,19124899,,BX
RESTAURANT BRANDS INTL INC,76131D103,2212395,36150730,,
COSTCO WHSL CORP NEW,22160K105,2201961,4900298,,
LYONDELLBASELL INDUSTRIES N,N53745100,2157666,22989642,,
RINGCENTRAL INC,76680R206,2154311,9904880,,
PIONEER NAT RES CO,723787107,2151697,12922031,,
MONDELEZ INTL INC,609207105,2127061,36560011,,
CHUBB LIMITED,H1467J104,2041275,11765865,,
INSULET CORP,45784P101,2009284,7069377,,PODD
VERTEX PHARMACEUTICALS INC,92532F100,2002970,11042302,,
CONAGRA BRANDS INC,205887102,1992234,58818227,,CAG
ACTIVISION BLIZZARD INC,00507V109,1988814,25698586,,
CHEVRON CORP NEW,166764100,1852163,18256088,,CVX
NASDAQ INC,631103108,1843977,9553293,,
LINDE PLC,G5494J103,1834423,6241199,,LIN
VALE S A,91912E105,1809162,129688673,,
EXXON MOBIL CORP,30231G102,1784977,30346436,,
NORTONLIFELOCK INC,668771108,1766709,69830379,,
NORFOLK SOUTHN CORP,655844108,1761175,7361099,,
ZOETIS INC,98978V103,1753845,9033830,,ZTS
KEURIG DR PEPPER INC,49271V100,1753014,51317753,,KDP
INTERCONTINENTAL EXCHANGE IN,45866F104,1741715,15168848,,
TARGET CORP,87612E106,1664313,7275047,,TGT
JOHNSON & JOHNSON,478160104,1660829,10283461,,JNJ
STELLANTIS N.V,N82405106,1527775,79889332,,STLA
MASTERCARD INCORPORATED,57636Q104,1519874,4371342,,
NOVOCURE LTD,G6674U108,1466123,12620500,,NVCR
MOLINA HEALTHCARE INC,60855R100,1447662,5335821,,
CHARTER COMMUNICATIONS INC N,16119P108,1447433,1989435,,
CONSTELLATION BRANDS INC,21036P108,1441817,6843309,,
IRON MTN INC NEW,46284V101,1421257,32710171,,
PROCTER AND GAMBLE CO,742718109,1416950,10135554,,
CATALENT INC,148806102,1414801,10632004,,
ADOBE SYSTEMS INCORPORATED,00724F101,1413372,2454936,,
FLOOR & DECOR HLDGS INC,339750101,1392730,11530177,,
NUCOR CORP,670346105,1384984,14061477,,NUE
SHERWIN WILLIAMS CO,824348106,1365382,4880993,,SHW
CONOCOPHILLIPS,20825C104,1345452,19853204,,COP
CHIPOTLE MEXICAN GRILL INC,169656105,1314856,723434,,CMG
HALLIBURTON CO,406216101,1312332,60699922,,HAL
BUNGE LIMITED,G16962105,1308743,16093745,,
VALERO ENERGY CORP,91913Y100,1272251,18028212,,
BANK NOVA SCOTIA B C,064149107,1271602,20662570,,
EPAM SYS INC,29414B104,1266071,2219309,,
ZOOMINFO TECHNOLOGIES INC,98980F104,1264420,20663839,,GTM
NEXTERA ENERGY INC,65339F101,1222982,15575417,,NEE-PS
AMERICAN TOWER CORP NEW,03027X100,1219372,4594296,,
CAESARS ENTERTAINMENT INC NE,12769G100,1218678,10853917,,
AON PLC,G0403H108,1210438,4235708,,AON
UNION PAC CORP,907818108,1196674,6104982,,
AES CORP,00130H105,1196353,52402657,,AES
DTE ENERGY CO,233331107,1190100,10653474,,DTG
DISCOVER FINL SVCS,254709108,1181063,9612325,,
DEERE & CO,244199105,1170002,3491813,,DE
BARRICK GOLD CORP,067901108,1169470,64790052,,
ZENDESK INC,98936J101,1154940,9923014,,
SQUARE INC,852234103,1137647,4743357,,
TEXAS INSTRS INC,882508104,1088225,5661647,,
AT&T INC,00206R102,1085805,40200127,,T-PC
FIFTH THIRD BANCORP,316773100,1071842,25255471,,FITB-PK
TC ENERGY CORP,87807B107,1067518,22183112,,TRPRF
ROCKWELL AUTOMATION INC,773903109,1064488,3620216,,
FIRST REP BK SAN FRANCISCO C,33616C100,1064222,5517535,,
CABOT OIL & GAS CORP,127097103,1056951,48573109,,
MICRON TECHNOLOGY INC,595112103,1055080,14864469,,MU
WELLS FARGO CO NEW,949746101,1046312,22544979,,
BROOKFIELD ASSET MGMT INC,112585104,1034226,19325990,,
BOEING CO,097023105,1021822,4645911,,BA-PA
DOMINOS PIZZA INC,25754A201,1016834,2131907,,DPZ
BROOKFIELD INFRAST PARTNERS,G16252101,1016512,18075454,,
EASTMAN CHEM CO,277432100,1011151,10037239,,
HUBSPOT INC,443573100,999603,1478473,,HUBS
SMARTSHEET INC,83200N103,998239,14504662,,
DANAHER CORPORATION,235851102,997933,3277929,,
HUMANA INC,444859102,985296,2531814,,HUM
RESMED INC,761152107,968370,3674333,,RSMDF
GENERAL MLS INC,370334104,948380,15853901,,
WALGREENS BOOTS ALLIANCE INC,931427108,943838,20060312,,
INTEL CORP,458140100,943292,17704181,,INTC
DELTA AIR LINES INC DEL,247361702,938010,22013842,,
PAGSEGURO DIGITAL LTD,G68707101,932314,18026100,,PAGS
UBER TECHNOLOGIES INC,90353T100,931281,20787530,,
REGENCY CTRS CORP,758849103,929415,13803876,,
AUTOMATIC DATA PROCESSING IN,053015103,928422,4643970,,
CARLYLE GROUP INC,14316J108,913363,19318159,,CGABL
GAMING & LEISURE PPTYS INC,36467J108,907589,19593901,,
EQUINIX INC,29444U700,901848,1141392,,EQIX
JACOBS ENGR GROUP INC,469814107,886907,6692125,,
FLEETCOR TECHNOLOGIES INC,339041105,885286,3388397,,
NVIDIA CORPORATION,67066G104,867206,4186163,,NVDA
BOSTON PROPERTIES INC,101121101,850675,7851173,,
KELLOGG CO,487836108,845874,13233323,,
CERIDIAN HCM HLDG INC,15677J108,843103,7486267,,
BIOHAVEN PHARMACTL HLDG CO L,G11196105,842125,6062381,,
WAYFAIR INC,94419L101,840880,3290985,,W
DELL TECHNOLOGIES INC,24703L202,839557,8069564,,DELL
DEXCOM INC,252131107,824014,1506809,,DXCM
MARRIOTT INTL INC NEW,571903202,814924,5502895,,
AGILON HEALTH INC,00857U107,808955,31742210,,
PROGRESSIVE CORP,743315103,797331,8821012,,
BIONTECH SE,09075V102,794673,2910942,,BNTX
ARCH CAP GROUP LTD,G0450A105,778277,20384417,,
SUN CMNTYS INC,866674104,773384,4178194,,
ARISTA NETWORKS INC,040413106,767096,2232265,,
MODERNA INC,60770K107,765337,1988611,,
APOLLO GLOBAL MGMT INC,03768E105,759079,12324715,,
ARES MANAGEMENT CORPORATION,03990B101,754154,10214738,,ARES-PB
ROYAL GOLD INC,780287108,748102,7834345,,RGLD
WHEATON PRECIOUS METALS CORP,962879102,744447,19809661,,WPM
TOLL BROTHERS INC,889478103,731676,13233427,,
TELADOC HEALTH INC,87918A105,724681,5714702,,
YANDEX N V,N97284108,720404,9040080,,
LAS VEGAS SANDS CORP,517834107,720239,19678651,,LVS
MANPOWERGROUP INC WIS,56418H100,719326,6643204,,
MERCK & CO INC,58933Y105,705987,9399377,,
T-MOBILE US INC,872590104,700868,5485817,,
ZAI LAB LTD,98887Q104,700513,6646737,,ZLAB
ALLAKOS INC,01671P100,700262,6614358,,
ALEXANDRIA REAL ESTATE EQ IN,015271109,690871,3615800,,
COPART INC,217204106,681974,4916193,,CPRT
LULULEMON ATHLETICA INC,550021109,680630,1681814,,LULU
PACKAGING CORP AMER,695156109,679842,4946463,,
DOCUSIGN INC,256163106,665354,2584600,,
ETSY INC,29786A106,632696,3042393,,ETSY
MOODYS CORP,615369105,623873,1756807,,
CHESAPEAKE ENERGY CORP,165167735,621874,10097001,,
IDEXX LABS INC,45168D104,616240,990842,,
FISERV INC,337738108,614946,5667702,,FISV
V F CORP,918204108,604177,9018215,,VFC
KKR & CO INC,48251W104,601525,9880503,,
DISNEY WALT CO,254687106,593944,3510929,,
MID-AMER APT CMNTYS INC,59522J103,589385,3156011,,
VICI PPTYS INC,925652109,587063,20663966,,
XPENG INC,98422D105,579329,16300752,,XPNGF
EXACT SCIENCES CORP,30063P105,569771,5969312,,
SVB FINANCIAL GROUP,78486Q101,563295,870788,,
AIRBNB INC,009066101,563098,3356770,,
CISCO SYS INC,17275R102,551552,10133242,,
PELOTON INTERACTIVE INC,70614W100,547565,6290230,,
BRISTOL-MYERS SQUIBB CO,110122108,542438,9167454,,
REXNORD CORP,76169B102,536031,8337700,,
FRANCO NEV CORP,351858105,531484,4091024,,
TRANSDIGM GROUP INC,893641100,530035,848640,,TDG
PACCAR INC,693718108,529827,6713464,,PCAR
KROGER CO,501044101,507570,12554295,,KR
PUBLIC SVC ENTERPRISE GRP IN,744573106,505041,8292949,,
YUM BRANDS INC,988498101,504247,4122697,,YUM
RIO TINTO PLC,767204100,503198,7531138,,RTPPF
CHART INDS INC,16115Q308,502940,2631676,,
YETI HLDGS INC,98585X104,500135,5836560,,
MGM GROWTH PPTYS LLC,55303A105,483538,12625000,,
MORGAN STANLEY,617446448,479445,4926990,,MS-PQ
TYLER TECHNOLOGIES INC,902252105,474091,1033667,,TYL
ALTERYX INC,02156B103,467776,6399122,,
XCEL ENERGY INC,98389B100,466379,7461922,,XELLL
CIMAREX ENERGY CO,171798101,464917,5331613,,
TWIST BIOSCIENCE CORP,90184D100,464252,4340016,,TWST
ILLUMINA INC,452327109,460280,1134785,,
EBAY INC.,278642103,457861,6571859,,EBAY
D R HORTON INC,23331A109,457658,5450255,,
AIR PRODS & CHEMS INC,009158106,451386,1762471,,
UNITED PARCEL SERVICE INC,911312106,448670,2463865,,UPS
LOGITECH INTL S A,H50430232,444023,5013419,,
CORTEVA INC,22052L104,426469,10134708,,
MCDONALDS CORP,580135101,425231,1763641,,MCD
MANULIFE FINL CORP,56501R106,409516,21275332,,
ANALOG DEVICES INC,032654105,400763,2392901,,ADI
HEICO CORP NEW,422806109,398863,3024667,,HEI-A
RAYTHEON TECHNOLOGIES CORP,75513E101,397961,4629612,,
ABCELLERA BIOLOGICS INC,00288U106,397221,19821407,,ABCL
TANDEM DIABETES CARE INC,875372203,393237,3293996,,TNDM
NEXTERA ENERGY INC,65339F770,385818,7571004,,NEE-PS
ABBOTT LABS,002824100,383565,3246828,,
VISA INC,92826C839,382367,1716345,,V
