name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
BROADCOM INC,11135F101,44730673235,135586932,,AVGO
MICROSOFT CORP,594918104,34566592089,66738946,,MSFT
META PLATFORMS INC,30303M102,28823374686,39247690,,
NVIDIA CORPORATION,67066G104,25175986733,134942117,,NVDA
PHILIP MORRIS INTL INC,718172109,20887742519,128776327,,
TESLA INC,88160R101,19583547155,44035949,,
ALPHABET INC,02079K305,12910542031,53107572,,GOOGN
ELI LILLY & CO,532457108,11420003144,14969899,,LLY
NETFLIX INC,64110L106,11168723172,9315554,,NFLX
MICRON TECHNOLOGY INC,595112103,10739634836,64186496,,MU
VERTEX PHARMACEUTICALS INC,92532F100,10147738320,25910587,,
AMAZON COM INC,023135106,9557867002,43528488,,AMZN
CLOUDFLARE INC,18915M107,8694439644,40515386,,
VISA INC,92826C839,8463484031,24792246,,V
SHOPIFY INC,82509L107,7967392072,53612596,,SHOP
TAIWAN SEMICONDUCTOR MFG LTD,874039100,7746576034,27740880,,
JPMORGAN CHASE & CO.,46625H100,7600418543,24095284,,JPM-PM
UNITEDHEALTH GROUP INC,91324P102,7516106943,21766922,,UNH
ALNYLAM PHARMACEUTICALS INC,02043Q107,7493808123,16434253,,
BANK AMERICA CORP,060505104,7448816324,144371118,,
ALPHABET INC,02079K107,6971769114,28625464,,GOOGN
STARBUCKS CORP,855244109,6575430164,77720137,,SBUX
CANADIAN NAT RES LTD,136385101,6501549019,203333939,,
GE AEROSPACE,369604301,6449731112,21442810,,
EOG RES INC,26875P101,6156494871,54907949,,
BOEING CO,097023105,6120980876,28359726,,BA-PA
ROYAL CARIBBEAN GROUP,V7780T103,5497068549,16987565,,
CAPITAL ONE FINL CORP,14040H105,5327094333,25050674,,
AMGEN INC,031162100,5303577510,18795474,,AMGN
HOME DEPOT INC,437076102,5245521701,12945423,,
APPLE INC,037833100,5203628924,20436163,,AAPL
TRANSDIGM GROUP INC,893641100,5191255627,3938687,,TDG
CVS HEALTH CORP,126650100,5155379719,68382158,,CVS
D R HORTON INC,23331A109,5126994503,30252842,,
GILEAD SCIENCES INC,375558103,5015468946,45179931,,
LINDE PLC,G54950103,5012523551,10552427,,LIN
THERMO FISHER SCIENTIFIC INC,883556102,4988131932,10285145,,TMO
INTERNATIONAL BUSINESS MACHS,459200101,4809461217,17045156,,
CITIGROUP INC,172967424,4797291623,47262626,,C-PR
BROOKFIELD CORP,11271J107,4685102727,68313662,,
KLA CORP,482480100,4549589041,4218296,,KLAC
AON PLC,G0403H108,4306285230,12076697,,AON
MOTOROLA SOLUTIONS INC,620076307,4292310093,9386519,,
BOOKING HOLDINGS INC,09857L108,4276383818,792030,,BKNG
WHEATON PRECIOUS METALS CORP,962879102,4212967355,37669625,,WPM
SALESFORCE INC,79466L302,4106255178,17325206,,
MERCADOLIBRE INC,58733R102,4067194055,1740129,,MELI
ASML HOLDING N V,N07059210,4053124576,4187006,,
BLACKROCK INC,09290D101,4029680443,3456205,,
APOLLO GLOBAL MGMT INC,03769M106,3760842903,28219600,,
SYNOPSYS INC,871607107,3702208255,7503987,,SNPS
COMCAST CORP NEW,20030N101,3650333000,116176518,,CCZ
GALLAGHER ARTHUR J & CO,363576109,3649476890,11783119,,
FIRSTENERGY CORP,337932107,3588992232,78328151,,FE
COSTCO WHSL CORP NEW,22160K105,3572538405,3859636,,
MARSH & MCLENNAN COS INC,571748102,3567409805,17702898,,
AGNICO EAGLE MINES LTD,008474108,3497469813,20765804,,AEM
INTUITIVE SURGICAL INC,46120E602,3456223321,7728492,,ISRG
L3HARRIS TECHNOLOGIES INC,502431109,3455860416,11315509,,
CHIPOTLE MEXICAN GRILL INC,169656105,3442644548,87844788,,CMG
FISERV INC,337738108,3324072838,25781919,,FISV
GOLDMAN SACHS GROUP INC,38141G104,3312471013,4159567,,GS-PD
SOUTHERN CO,842587107,3179424704,33548852,,SOMN
FLUTTER ENTMT PLC,G3643J108,3125979480,12302464,,
DOORDASH INC,25809K105,2955424150,10865927,,
NIKE INC,654106103,2945326343,42239013,,
KEURIG DR PEPPER INC,49271V100,2927636397,114759852,,KDP
INTEL CORP,458140100,2902179710,86503121,,INTC
DEERE & CO,244199105,2850687142,6233740,,DE
TRIP COM GROUP LTD,89677Q107,2849065830,37884726,,
