name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
GOLDMAN SACHS GROUP INC,38141G104,255171,675003,,GS-PD
KANSAS CITY SOUTHERN,485170302,209059,772463,,
ZOOM VIDEO COMMUNICATIONS IN,98980L101,164745,630000,CALL,
CIMAREX ENERGY CO,171798101,157189,1802626,,
RAYTHEON TECHNOLOGIES CORP,75513E101,137147,1595475,,
ACCENTURE PLC IRELAND,G1151C101,134721,421107,,
KEYCORP,493267108,128210,5930163,,
PALO ALTO NETWORKS INC,697435105,119249,248955,,PANW
ALPHABET INC,02079K305,113919,42610,,GOOGN
BOOKING HOLDINGS INC,09857L108,111714,47060,,BKNG
AMERIPRISE FINL INC,03076C106,100890,381984,,
LOCKHEED MARTIN CORP,539830109,100262,290529,,LMT
WALMART INC,931142103,99113,711100,,WMT
WILLIS TOWERS WATSON PLC LTD,G96629103,97065,417557,,WTW
MCDONALDS CORP,580135101,95261,395093,,MCD
JOHNSON & JOHNSON,478160104,94760,586748,,JNJ
BOSTON SCIENTIFIC CORP,101137107,93520,2155328,,BSX
NEW YORK CMNTY BANCORP INC,649445103,92717,7204105,,
MONGODB INC,60937PAD8,91580,40000000,,
FIVE BELOW INC,33829M101,90639,512637,,
STERIS PLC,G8473T100,89581,438523,,STE
ROPER TECHNOLOGIES INC,776696106,85839,192407,,ROP
GENERAL DYNAMICS CORP,369550108,85334,435313,,GD
HUBSPOT INC,443573AD2,84433,34816000,,HUBS
AMERICAN INTL GROUP INC,026874784,82250,1498457,,
REXNORD CORP,76169B102,81509,1267834,,
PERFORMANCE FOOD GROUP CO,71377A103,77677,1671914,,PFGC
ATHENE HOLDING LTD,G0684D107,76698,1113663,,ATH-PE
HOST HOTELS & RESORTS INC,44107P104,75840,4644230,,
VULCAN MATLS CO,929160109,75594,446877,,
OREILLY AUTOMOTIVE INC,67103H107,74344,121664,,
MODERNA INC,60770K107,73893,192000,PUT,
GALLAGHER ARTHUR J & CO,363576109,73654,495488,,
BLACKSTONE INC,09260D107,73117,628473,,BX
ALLEGION PLC,G0176J109,72463,548213,,ALLE
NORFOLK SOUTHN CORP,655844108,72348,302394,,
SERVICENOW INC,81762P102,71826,115425,,
CNH INDL N V,N20944109,71548,4288903,,
ANALOG DEVICES INC,032654105,70162,418925,,ADI
BROWN & BROWN INC,115236101,69673,1256502,,
NRG ENERGY INC,629377508,68823,1685593,,
COCA COLA CO,191216100,68134,1298533,,KO
CBRE GROUP INC,12504L109,67093,689126,,
KB HOME,48666K109,66787,1716007,,KBH
HOLOGIC INC,436440101,66358,899042,,
DATADOG INC,23804L103,66092,467578,,
EATON CORP PLC,G29183103,65977,441882,,ETN
CBOE GLOBAL MKTS INC,12503M108,65236,526690,,
THERMO FISHER SCIENTIFIC INC,883556102,63099,110442,,TMO
ALLEGIANT TRAVEL CO,01748X102,62461,319527,,ALGT
CME GROUP INC,12572Q105,61843,319798,,CME
FOX CORP,35137L105,61535,1534165,,FOX
NORTHERN TR CORP,665859104,61253,568161,,
CDW CORP,12514G108,60956,334884,,CDW
PPD INC,69355F102,60553,1294138,,
XILINX INC,983919101,60396,400000,PUT,
MIDDLEBY CORP,596278101,59644,349795,,MIDD
CARLYLE GROUP INC,14316J108,58804,1243743,,CGABL
LEIDOS HOLDINGS INC,525327102,56597,588758,,
MERITAGE HOMES CORP,59001A102,56504,582515,,MTH
ZSCALER INC,98980G102,56298,214697,,
AMERICOLD RLTY TR,03064D108,56219,1935239,,
UNITED RENTALS INC,911363109,56145,159988,,
EBAY INC.,278642103,55080,790591,,EBAY
NUTRIEN LTD,67077M108,54472,840224,,NTR
SMITH A O CORP,831865209,54329,889618,,AOS
MERCK & CO INC,58933Y105,54079,720000,CALL,
APARTMENT INCOME REIT CORP,03750L109,53987,1106066,,
SCORE MEDIA & GAMING INC,80919D202,52782,1541990,,
BURLINGTON STORES INC,122017106,52604,185506,,
LIVANOVA PLC,G5509L101,51861,654894,,LIVN
WESTLAKE CHEM CORP,960413102,51151,561231,,
DICKS SPORTING GOODS INC,253393102,51071,426411,,
SIMON PPTY GROUP INC NEW,828806109,50779,390696,,
INTERNATIONAL BUSINESS MACHS,459200101,50747,365269,,
RALPH LAUREN CORP,751212101,50673,456351,,RL
CONSTELLATION BRANDS INC,21036P108,50610,240212,,
PULTE GROUP INC,745867101,50294,1095254,,
SYNOPSYS INC,871607107,50198,167657,,SNPS
VERISIGN INC,92343E102,48953,238785,,
PUBLIC STORAGE,74460D109,48525,163329,,PSA-PS
BRIGHTSPHERE INVT GROUP INC,10948W103,48284,1847836,,
XPO LOGISTICS INC,983793100,48193,605590,,
LIBERTY MEDIA CORP DEL,531229607,48026,1011713,,FWONB
DISCOVERY INC,25470F104,47476,1870590,,
AMERICAN HOMES 4 RENT,02665T306,47452,1244806,,AMH-PH
ADVANCED MICRO DEVICES INC,007903107,46562,452500,CALL,AMD
PNC FINL SVCS GROUP INC,693475105,46423,237290,,
AMERICAN EXPRESS CO,025816109,46339,276602,,AXP
NEWMONT CORP,651639106,46288,852458,,
AMERICAN AIRLINES GROUP INC,02376RAF9,45984,30000000,,AAL
EASTGROUP PPTYS INC,277276101,45894,275425,,
SELECT SECTOR SPDR TR,81369Y407,45431,253168,,
BUMBLE INC,12047B105,44742,895202,,BMBL
HYATT HOTELS CORP,448579102,44720,580024,,H
TAPESTRY INC,876030107,44006,1188716,,
HEALTHCARE RLTY TR,421946104,43704,1467558,,
MICROCHIP TECHNOLOGY INC.,595017104,43563,283814,,MCHPP
ATLASSIAN CORP PLC,G06242104,43504,111143,,
ISHARES INC,464286400,43376,1350000,CALL,
JOHNSON CTLS INTL PLC,G51502105,43223,634885,,
CF INDS HLDGS INC,125269100,43041,771065,,
CORNERSTONE ONDEMAND INC,21925Y103,42613,744202,,
CAESARS ENTERTAINMENT INC NE,12769G100,42422,377826,,
TWILIO INC,90138F102,42331,132677,,TWLO
ORTHO CLINICAL DIAGNOSTICS H,G6829J107,42151,2280920,,
INTUITIVE SURGICAL INC,46120E602,41904,42151,,ISRG
AMGEN INC,031162100,41889,196986,,AMGN
MEDALLIA INC,584021109,41879,1236463,,
ELASTIC N V,N14506104,41758,280275,,
VISA INC,92826C839,41641,186939,,V
CYRUSONE INC,23283R100,41475,535784,,
EOG RES INC,26875P101,41300,514513,,
LENNOX INTL INC,526107107,40773,138603,,
CITRIX SYS INC,177376100,40422,376470,,
ROBLOX CORP,771049103,40317,533653,,RBLX
AVALONBAY CMNTYS INC,053484101,40255,181622,,
TOTALENERGIES SE,89151E109,40093,836486,,TTE
SPIRIT RLTY CAP INC NEW,84860W300,40027,869392,,
SUNCOR ENERGY INC NEW,867224107,40025,1930031,,SU
DYNATRACE INC,268150109,39280,553475,,
MOTOROLA SOLUTIONS INC,620076307,38986,167813,,
BRANDYWINE RLTY TR,105368203,38921,2900211,,
ALLY FINL INC,02005N100,38413,752449,,
ZENDESK INC,98936J101,37887,325519,,
ETSY INC,29786A106,37758,181566,,ETSY
STIFEL FINL CORP,860630102,37743,555368,,
REALTY INCOME CORP,756109104,37694,581160,,O
INDEPENDENCE RLTY TR INC,45378A106,37527,1844081,,
AIRBNB INC,009066101,37355,222680,,
JBG SMITH PPTYS,46590V100,37302,1259783,,
CANADIAN NATL RY CO,136375102,37008,320003,,
WILLIAMS COS INC,969457100,36912,1422962,,
VORNADO RLTY TR,929042109,36502,868888,,
QIAGEN NV,N72482123,36496,706200,CALL,
CHURCHILL DOWNS INC,171484108,36480,151951,,CHDN
PACWEST BANCORP DEL,695263103,36103,796623,,
CLOUDERA INC,18914U100,36039,2256649,,
MGM GROWTH PPTYS LLC,55303A105,36032,940789,,
UNION PAC CORP,907818108,36025,183793,,
MARATHON OIL CORP,565849106,35806,2619286,,
BARCLAYS PLC,06738E204,35729,3462153,,BCLYF
LUCID GROUP INC,549498103,35485,1398154,,
SNAP ON INC,833034101,35457,169690,,
TYSON FOODS INC,902494103,35187,445744,,
REXFORD INDL RLTY INC,76169C100,34956,615957,,
HILL-ROM HLDGS INC,431475102,34870,232468,,
KRAFT HEINZ CO,500754106,34745,943655,,KHC
FIVE9 INC,338307101,34616,216700,CALL,
TELEDYNE TECHNOLOGIES INC,879360105,34564,80459,,TDY
OCCIDENTAL PETE CORP,674599105,34553,1168121,,
LAUDER ESTEE COS INC,518439104,34526,115112,,
INOVALON HLDGS INC,45781D101,34113,846681,,
FRANCO NEV CORP,351858105,33972,261502,,
STEEL DYNAMICS INC,858119100,33598,574528,,STLD
HERSHEY CO,427866108,33482,197823,,HSY
WATSCO INC,942622200,33169,125344,,WSO-B
COCA-COLA EUROPACIFIC PARTNE,G25839104,32911,595244,,
NATERA INC,632307104,32842,294705,,
JPMORGAN CHASE & CO,46625H100,32738,200000,PUT,JPM-PM
ZOOMINFO TECHNOLOGIES INC,98980F104,32658,533713,,GTM
EQUITY RESIDENTIAL,29476L107,32656,403565,,EQR
SELECT SECTOR SPDR TR,81369Y886,32176,503695,,
OVERSTOCK COM INC DEL,690370101,32066,411519,,
ISHARES TR,464287176,31923,250000,PUT,
AZEK CO INC,05478C105,31753,869239,,
TRIP COM GROUP LTD,89677Q107,31666,1029776,,
IQVIA HLDGS INC,46266C105,31605,131940,,
OUTFRONT MEDIA INC,69007J106,31504,1250139,,OUT
BRISTOL-MYERS SQUIBB CO,110122108,31386,530438,,
ELEMENT SOLUTIONS INC,28618M106,31094,1434217,,ESI
INCYTE CORP,45337C102,31020,451000,CALL,INCY
MEDICAL PPTYS TRUST INC,58463J304,30782,1533737,,
PENUMBRA INC,70975L107,30730,115311,,PEN
SEA LTD,81141R100,30664,96206,,SE
ISHARES TR,464288513,30622,350000,PUT,
HUBBELL INC,443510607,30138,166815,,HUBB
BALLYS CORPORATION,05875B106,30076,599850,,
SPDR S&P 500 ETF TR,78462F103,30040,70000,CALL,
NEVRO CORP,64157F103,29826,256277,,
SENTINELONE INC,81730H109,29750,555344,,
NOV INC,62955J103,29564,2255040,,NOV
ARCHER DANIELS MIDLAND CO,039483102,29233,487129,,
IAC INTERACTIVECORP NEW,44891N208,29159,223802,,
BJS WHSL CLUB HLDGS INC,05550J101,29025,528501,,
VISTEON CORP,92839U206,28898,306160,,VC
QORVO INC,74736K101,28847,172542,,
GOODYEAR TIRE & RUBR CO,382550101,28476,1608837,,
VEONEER INC,92336X109,28414,834230,,
ISHARES INC,464286772,28231,350000,CALL,
VERTEX PHARMACEUTICALS INC,92532F100,28050,154638,,
COLUMBIA PPTY TR INC,198287203,27947,1469367,,
GARTNER INC,366651107,27857,91670,,IT
PAYCOM SOFTWARE INC,70432V102,27785,56046,,
REPUBLIC SVCS INC,760759100,27504,229083,,
LEAR CORP,521865204,27475,175580,,LEA
ISHARES TR,464287432,27326,189342,,
BLACK KNIGHT INC,09215C105,27303,379203,,
PAYLOCITY HLDG CORP,70438V106,27289,97323,,
REGAL BELOIT CORP,758750103,27224,181086,,
CIGNA CORP NEW,125523100,27201,135898,,
HARTFORD FINL SVCS GROUP INC,416515104,27119,386029,,
SENSATA TECHNOLOGIES HLDG PL,G8060N102,26969,492852,,
KROGER CO,501044101,26956,666737,,KR
HIBBETT INC,428567101,26735,377936,,
ARMSTRONG WORLD INDS INC NEW,04247X102,26573,278342,,
FACEBOOK INC,30303M102,26518,78133,,
STATE STR CORP,857477103,26263,310000,CALL,
VMWARE INC,928563402,26171,176000,PUT,
EQUIFAX INC,294429105,26041,102760,,EFX
VEREIT INC,92339V308,25560,565120,,
GDS HLDGS LTD,36165L108,25059,442664,,
HILTON WORLDWIDE HLDGS INC,43300A203,24939,188773,,
COOPER COS INC,216648402,24921,60297,,
SABRE CORP,78573M104,24914,2104229,,SABR
EQT CORP,26884LAK5,24772,15682000,,EQT
SPDR SER TR,78464A870,24740,196800,CALL,
REINSURANCE GRP OF AMERICA I,759351604,24467,219911,,
ROBERT HALF INTL INC,770323103,24421,243405,,
PERKINELMER INC,714046109,24412,140875,,
ALTERYX INC,02156B103,24350,333108,,
CUBESMART,229663109,24315,501855,,CUBE
ISHARES TR,464287184,24137,620000,CALL,
DONALDSON INC,257651109,24077,419384,,
HAEMONETICS CORP MASS,405024100,24058,340816,,
CALLAWAY GOLF CO,131193104,24017,869246,,CALY
COPART INC,217204106,23993,172961,,CPRT
ASSOCIATED BANC CORP,045487105,23861,1113945,,
SUNRUN INC,86771W105,23824,541452,,RUN
ZSCALER INC,98980GAB8,23724,13000000,,
BUNGE LIMITED,G16962105,23687,291277,,
AGNICO EAGLE MINES LTD,008474108,23571,454503,,AEM
URBAN EDGE PPTYS,91704F104,23536,1285406,,
AMBARELLA INC,G037AX101,23497,150873,,AMBA
BURLINGTON STORES INC,122017AB2,23475,16000000,,
ISHARES TR,464287465,23403,300000,CALL,
HOLLYFRONTIER CORP,436106108,23386,705874,,
SERVICE PPTYS TR,81761L102,23239,2073074,,
LIFE STORAGE INC,53223X107,23115,201457,,
SVB FINANCIAL GROUP,78486Q101,22899,35399,,
GOLD FIELDS LTD,38059T106,22856,2814827,,GFIOF
THOUGHTWORKS HOLDING INC,88546E105,22812,794574,,
DENTSPLY SIRONA INC,24906P109,22724,391454,,XRAY
AMN HEALTHCARE SVCS INC,001744101,22672,197580,,
STAG INDL INC,85254J102,22612,576096,,
CANO HEALTH INC,13781Y103,22422,1768330,,
LINCOLN ELEC HLDGS INC,533900106,22373,173718,,
VENTAS INC,92276F100,22323,404337,,
SPDR SER TR,78468R556,22246,230000,CALL,
ATRICURE INC,04963C209,21953,315647,,
SCIPLAY CORPORATION,809087109,21866,1056822,,
SHIFT4 PMTS INC,82452J109,21850,281859,,
GENERAC HLDGS INC,368736104,21807,53361,,
ENVISTA HOLDINGS CORPORATION,29415F104,21796,521301,,NVST
WELBILT INC,949090104,21765,936511,,
MACK CALI RLTY CORP,554489104,21733,1269441,,
INTUIT,461202103,21580,40000,CALL,
SPIRIT AEROSYSTEMS HLDGS INC,848574109,21535,487334,,
WILLIAMS SONOMA INC,969904101,21500,121241,,WSM
BERKLEY W R CORP,084423102,21493,293698,,WRB-PH
FORTIVE CORP,34959J108,21434,303722,,FTV
CULLEN FROST BANKERS INC,229899109,21407,180469,,
BECTON DICKINSON & CO,075887109,21386,86997,,BDX
EPAM SYS INC,29414B104,21345,37415,,
DIAMONDBACK ENERGY INC,25278X109,21147,223378,,
BATH & BODY WORKS INC,070830104,21113,334968,,
HEXCEL CORP NEW,428291108,21106,355382,,
STERLING BANCORP DEL,85917A100,21070,844144,,
SAIA INC,78709Y105,20975,88121,,SAIA
MCKESSON CORP,58155Q103,20854,104593,,MCK
NORDSON CORP,655663102,20794,87313,,NDSN
ISHARES TR,464287556,20750,128340,,
GLAUKOS CORP,377322102,20746,430690,,GKOS
ICU MED INC,44930G107,20649,88476,,
ZYNGA INC,98986T108,20638,2740792,,
SBA COMMUNICATIONS CORP NEW,78410G104,20619,62375,,SBAC
RENEWABLE ENERGY GROUP INC,75972A301,20225,402879,,
AMERICAN FINL GROUP INC OHIO,025932104,20162,160234,,
FIRST REP BK SAN FRANCISCO C,33616C100,19955,103459,,
PARAMOUNT GROUP INC,69924R108,19832,2206043,,
DAQO NEW ENERGY CORP,23703Q203,19823,347780,,DQ
TERRENO RLTY CORP,88146M101,19818,313420,,
KIRKLAND LAKE GOLD LTD,49741E100,19728,474339,,
NIKE INC,654106103,19700,135648,,
AMERISOURCEBERGEN CORP,03073E105,19486,163133,,
CHURCHILL CAPITAL CORP VII,17144M102,19326,1988300,,
ACADEMY SPORTS & OUTDOORS IN,00402L107,19151,478546,,
NETFLIX INC,64110L106,19134,31350,,NFLX
COVANTA HLDG CORP,22282E102,19119,950260,,
YANDEX N V,N97284108,19036,238870,,
ARBOR REALTY TRUST INC,038923AP3,19006,17000000,,ABR-PF
GENERAL MTRS CO,37045V100,18870,358000,CALL,
VISTA OUTDOOR INC,928377100,18436,457349,,
BOOT BARN HLDGS INC,099406100,18420,207268,,
AXIS CAP HLDGS LTD,G0692U109,18403,399724,,
OPENDOOR TECHNOLOGIES INC,683712103,18319,892323,,OPENZ
EVOQUA WATER TECHNOLOGIES CO,30057T105,18276,486570,,
PIONEER NAT RES CO,723787107,18251,109608,,
SOCIEDAD QUIMICA Y MINERA DE,833635105,18247,339676,,
GLAXOSMITHKLINE PLC,37733W105,18239,1300000,CALL,
SELECT SECTOR SPDR TR,81369Y506,18232,350000,CALL,
HOWARD HUGHES CORP,44267D107,18145,206636,,
ROYAL CARIBBEAN GROUP,V7780T103,18107,203564,,
