name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
ALPHABET INC,02079K305,623672,355847,,GOOGN
ADVANCED MICRO DEVICES INC,007903107,345316,3765308,,AMD
FACEBOOK INC,30303M102,309497,1133025,,
VISA INC,92826C839,281093,1285116,,V
MICROSOFT CORP,594918104,229221,1030579,,MSFT
ASTRAZENECA PLC,046353108,211873,4238298,,AZN
UBER TECHNOLOGIES INC,90353T100,200954,3940267,,
DELL TECHNOLOGIES INC,24703L202,200279,2732693,,DELL
SPDR SER TR,78464A870,197092,1400000,PUT,
MICRON TECHNOLOGY INC,595112103,195367,2598650,,MU
JD.COM INC,47215P106,182111,2071802,,
TWITTER INC,90184L102,180825,3339331,,
LAS VEGAS SANDS CORP,517834107,179709,3015254,,LVS
CAPITAL ONE FINL CORP,14040H105,153168,1549500,,
AMAZON COM INC,023135106,152271,46753,,AMZN
MICROCHIP TECHNOLOGY INC.,595017104,145092,1050556,,MCHPP
ARCH CAP GROUP LTD,G0450A105,142296,3944982,,
T-MOBILE US INC,872590104,141430,1048794,,
LILLY ELI & CO,532457108,141336,837100,,
RAYTHEON TECHNOLOGIES CORP,75513E101,135090,1889112,,
MERCK & CO. INC,58933Y105,131983,1613488,,
L BRANDS INC,501797104,127618,3431522,,
FIVE9 INC,338307101,126963,728000,,
AUTOZONE INC,053332102,124894,105357,,AZO
BOOKING HOLDINGS INC,09857L108,117457,52736,,BKNG
PALO ALTO NETWORKS INC,697435105,115502,325000,,PANW
NXP SEMICONDUCTORS N V,N6596X109,108500,682350,,
JABIL INC,466313103,106759,2510200,,JBL
MASTERCARD INCORPORATED,57636Q104,105802,296414,,
NICE LTD,653656108,102386,361100,,NCSYF
DARDEN RESTAURANTS INC,237194105,100883,846903,,DRI
FISERV INC,337738108,100068,878871,,FISV
PAGSEGURO DIGITAL LTD,G68707101,99880,1755980,,PAGS
PINTEREST INC,72352L106,98383,1492911,,
DANAHER CORPORATION,235851102,97900,440712,,
RINGCENTRAL INC,76680R206,93052,245539,,
BRISTOL-MYERS SQUIBB CO,110122108,91846,1480676,,
CROWDSTRIKE HLDGS INC,22788C105,89938,424597,,
DISNEY WALT CO,254687106,88796,490101,,
CMC MATERIALS INC,12571T100,88662,586000,,
OPEN LENDING CORP,68373J104,88631,2535218,,LPRO
ANTHEM INC,036752103,87415,272243,,
ANAPLAN INC,03272L108,85630,1191784,,
FIDELITY NATL INFORMATION SV,31620M106,84566,597808,,
MONSTER BEVERAGE CORP NEW,61174X109,84379,912406,,MNST
DOMINION ENERGY INC,25746U109,83577,1111394,,
IQVIA HLDGS INC,46266C105,83199,464358,,
WORKDAY INC,98138H101,81098,338459,,
TRANSDIGM GROUP INC,893641100,80865,130670,,TDG
DXC TECHNOLOGY CO,23355L106,78223,3037770,,DXC
S&P GLOBAL INC,78409V104,76711,233355,,SPGI
HILTON WORLDWIDE HLDGS INC,43300A203,76677,689170,,
DEXCOM INC,252131107,74536,201600,,DXCM
V F CORP,918204108,73096,855820,,VFC
REPLIGEN CORP,759916109,73089,381405,,RGEN
BAUSCH HEALTH COS INC,071734107,72153,3468900,,
ANALOG DEVICES INC,032654105,71098,481272,,ADI
CROWN HLDGS INC,228368106,70772,706306,,
PROCTER AND GAMBLE CO,742718109,69636,500477,,
COPART INC,217204106,68715,539997,,CPRT
EXELIXIS INC,30161Q104,67694,3372900,,
SEMPRA ENERGY,816851109,67315,528335,,
