name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
MICROSOFT CORP,594918104,11949033,101479425,,MSFT
APPLE INC,037833100,11580103,61063812,,AAPL
AMAZON.COM INC,023135106,9506589,5348606,,
FACEBOOK INC-CLASS A,30303M102,5151590,30962815,,
BERKSHIRE HATHAWAY INC-CL B,084670702,5104254,25450246,,
JOHNSON & JOHNSON,478160104,5001859,35840332,,JNJ
ALPHABET INC-CL A,02079K305,4701426,4001924,,
ALPHABET INC-CL C,02079K107,4669384,3987216,,
EXXON MOBIL CORP,30231G102,4587178,56860401,,
JPMORGAN CHASE & CO,46625H100,4277470,42325472,,JPM-PM
VISA INC-CLASS A SHARES,92826C839,3885810,24919103,,
PROCTER & GAMBLE CO/THE,742718109,3677957,35401794,,
PFIZER INC,717081103,3562691,84009975,,PFE
INTEL CORP,458140100,3466522,64647304,,INTC
VERIZON COMMUNICATIONS INC,92343V104,3407484,57719409,,VZ
CISCO SYSTEMS INC,17275R102,3333634,61837880,,
BANK OF AMERICA CORP,060505104,3213834,116677555,,
MERCK & CO. INC.,58933Y105,3143842,37856313,,
CHEVRON CORP,166764100,3121814,25381753,,CVX
AT&T INC,00206R102,3103802,99135832,,T-PC
UNITEDHEALTH GROUP INC,91324P102,3058173,12389893,,UNH
MASTERCARD INC - A,57636Q104,2983669,12692989,,
HOME DEPOT INC,437076102,2965126,15472926,,
WELLS FARGO & CO,949746101,2567749,53227450,,
COMCAST CORP-CLASS A,20030N101,2559939,64130347,,
BOEING CO/THE,097023105,2506678,6582888,,
WALT DISNEY CO/THE,254687106,2491505,22479479,,
PEPSICO INC,713448108,2277860,18619741,,PEP
MCDONALD'S CORP,580135101,2276207,11998993,,
COCA-COLA CO/THE,191216100,2264728,48412412,,
PHILIP MORRIS INTERNATIONAL,718172109,2021601,22902599,,
NETFLIX INC,64110L106,1996373,5609623,,NFLX
CITIGROUP INC,172967424,1957448,31518011,,C-PR
ORACLE CORP,68389X105,1951833,36398367,,ORCL-PD
ABBOTT LABORATORIES,002824100,1911140,23945879,,ABT
WALMART INC,931142103,1904041,19557533,,WMT
AMGEN INC,031162100,1830032,9646008,,AMGN
3M CO,88579Y101,1750773,8436780,,MMM
ABBVIE INC,00287Y109,1721191,21388744,,ABBV
ADOBE INC,00724F101,1679008,6311496,,ADBE
ACCENTURE PLC-CL A,G1151C101,1671477,9508145,,
INTL BUSINESS MACHINES CORP,459200101,1670092,11855602,,
NIKE INC -CL B,654106103,1611411,19162427,,
MEDTRONIC PLC,G5960L103,1593828,17528513,,MDT
ELI LILLY & CO,532457108,1590005,12271496,,LLY
DOWDUPONT INC,26078J100,1578965,29669756,,
PAYPAL HOLDINGS INC,70450Y103,1578505,15229505,,
BROADCOM INC,11135F101,1572008,5235497,,AVGO
UNION PACIFIC CORP,907818108,1549665,9282165,,UNP
ALTRIA GROUP INC,02209S103,1547739,26986124,,
SALESFORCE.COM INC,79466L302,1526051,9654628,,
TEXAS INSTRUMENTS INC,882508104,1498925,14149399,,TXN
HONEYWELL INTERNATIONAL INC,438516106,1461057,9209245,,HON
THERMO FISHER SCIENTIFIC INC,883556102,1445315,5290039,,TMO
COSTCO WHOLESALE CORP,22160K105,1396087,5776325,,
NVIDIA CORP,67066G104,1391892,7764936,,NVDA
STARBUCKS CORP,855244109,1344316,18102578,,SBUX
UNITED TECHNOLOGIES CORP,913017109,1332967,10361697,,
LINDE PLC,G5494J103,1246550,7094668,,LIN
NEXTERA ENERGY INC,65339F101,1207651,6258555,,NEE-PS
BOOKING HOLDINGS INC,09857L108,1170454,671725,,BKNG
BRISTOL-MYERS SQUIBB CO,110122108,1149633,24129556,,
GILEAD SCIENCES INC,375558103,1143378,17614111,,
AMERICAN TOWER CORP,03027X100,1111436,5650830,,
AUTOMATIC DATA PROCESSING,053015103,1091607,6843333,,
GENERAL ELECTRIC CO,369604103,1084205,108741522,,GE
LOWE'S COS INC,548661107,1073297,9822022,,
DANAHER CORP,235851102,1069710,8117863,,
INTUIT INC,461202103,1067915,4091436,,INTU
SIMON PROPERTY GROUP INC,828806109,1043331,5728095,,SPG-PJ
ANTHEM INC,036752103,1039609,3628374,,
CONOCOPHILLIPS,20825C104,1031810,15487845,,COP
TJX COMPANIES INC,872540109,993634,18698009,,
INTUITIVE SURGICAL INC,46120E602,982107,1723887,,ISRG
CATERPILLAR INC,149123101,976994,7223650,,CAT
