name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
AMAZON COM INC,023135106,8628619,2740349,,AMZN
TESLA INC,88160R101,7875055,18356344,,
APPLE INC,037833100,7347552,63444883,,AAPL
MICROSOFT CORP,594918104,5462792,25972481,,MSFT
NVIDIA CORPORATION,67066G104,4414928,8157364,,NVDA
FACEBOOK INC,30303M102,4078482,15572669,,
NETFLIX INC,64110L106,3968474,7936472,,NFLX
SHOPIFY INC,82509L107,3393401,3317205,,SHOP
ADOBE SYSTEMS INCORPORATED,00724F101,3347136,6824901,,
SALESFORCE COM INC,79466L302,3245871,12915288,,
MASTERCARD INCORPORATED,57636Q104,3061886,9054280,,
VISA INC,92826C839,2878554,14394930,,V
LULULEMON ATHLETICA INC,550021109,2309874,7013006,,LULU
PAYPAL HLDGS INC,70450Y103,2162144,10973676,,
NIKE INC,654106103,1931601,15386344,,
ALPHABET INC,02079K305,1918646,1309120,,GOOGN
ALPHABET INC,02079K107,1836406,1249596,,GOOGN
TWILIO INC,90138F102,1769242,7160315,,TWLO
MATCH GROUP INC NEW,57667L107,1766912,15968481,,
ASTRAZENECA PLC,046353108,1684821,30744902,,AZN
HOME DEPOT INC,437076102,1560023,5617451,,
ALIBABA GROUP HLDG LTD,01609W102,1383995,4707785,,
RINGCENTRAL INC,76680R206,1360568,4954546,,
TELADOC HEALTH INC,87918A105,1274452,5813042,,
COSTCO WHSL CORP NEW,22160K105,1273186,3586441,,
THE TRADE DESK INC,88339J105,1258758,2426381,,
UBER TECHNOLOGIES INC,90353T100,1234957,33852975,,
S&P GLOBAL INC,78409V104,1181525,3276555,,SPGI
COUPA SOFTWARE INC,22266L106,1164400,4245917,,
MERCADOLIBRE INC,58733R102,1118190,1032989,,MELI
DEXCOM INC,252131107,1100590,2669844,,DXCM
CHIPOTLE MEXICAN GRILL INC,169656105,1078772,867382,,CMG
ATLASSIAN CORP PLC,G06242104,1067783,5873718,,
UNION PAC CORP,907818108,1050028,5333608,,
PELOTON INTERACTIVE INC,70614W100,1027119,10349853,,
SPLUNK INC,848637104,1000638,5318865,,
LAUDER ESTEE COS INC,518439104,1000159,4582627,,
SPOTIFY TECHNOLOGY S A,L8681T102,998161,4114938,,
VERTEX PHARMACEUTICALS INC,92532F100,972365,3573294,,
GOLDMAN SACHS GROUP INC,38141G104,945922,4706781,,GS-PD
SERVICENOW INC,81762P102,933434,1924608,,
WORKDAY INC,98138H101,925066,4300031,,
DANAHER CORPORATION,235851102,838172,3892503,,
CROWDSTRIKE HLDGS INC,22788C105,832186,6060197,,
HUMANA INC,444859102,703841,1700551,,HUM
AMERICAN TOWER CORP NEW,03027X100,687992,2846117,,
LILLY ELI & CO,532457108,671333,4535424,,
INTUITIVE SURGICAL INC,46120E602,631641,890213,,ISRG
CARVANA CO,146869102,421164,1888124,,CVNA
SAREPTA THERAPEUTICS INC,803607100,362484,2581247,,
GUARDANT HEALTH INC,40131M109,351416,3143820,,
NEXTERA ENERGY INC,65339F101,303482,1093394,,NEE-PS
DOMINION ENERGY INC,25746U109,280633,3555467,,
BOSTON SCIENTIFIC CORP,101137107,280137,7331497,,BSX
DOCUSIGN INC,256163106,279701,1299485,,
DYNATRACE INC,268150109,267930,6531691,,
EDWARDS LIFESCIENCES CORP,28176E108,264860,3318212,,EW
ZOETIS INC,98978V103,236976,1433003,,ZTS
AMERICAN ELEC PWR CO INC,025537101,225285,2756452,,
LINDE PLC,G5494J103,211321,887417,,LIN
NEXTERA ENERGY PARTNERS LP,65341B106,198879,3316855,,
JPMORGAN CHASE & CO,46625H100,196823,2044491,,JPM-PM
AMEREN CORP,023608102,191970,2427548,,AEE
