name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
ALIBABA GROUP HLDG LTD,01609W102,319043,1907811,,
GLOBAL PMTS INC,37940X102,304675,1916194,,
NXP SEMICONDUCTORS N V,N6596X109,256030,2346312,,
ADVANCED MICRO DEVICES INC,007903107,230188,7940243,,AMD
AMAZON COM INC,023135106,218612,125935,,AMZN
SERVICENOW INC,81762P102,213407,840682,,
SPDR S&P 500 ETF TR,78462F103,193642,652500,PUT,
MASTERCARD INC,57636Q104,185179,681884,,MA
CAPITAL ONE FINL CORP,14040H105,176296,1937746,,
MGM RESORTS INTERNATIONAL,552953101,171191,6175717,,MGM
NIKE INC,654106103,144819,1541940,,
PEPSICO INC,713448108,142248,1037551,,PEP
ADOBE INC,00724F101,141531,512329,,ADBE
DOLLAR GEN CORP NEW,256677105,139320,876555,,
VICI PPTYS INC,925652109,137419,6067078,,
DISNEY WALT CO,254687106,129845,996357,,
MICROCHIP TECHNOLOGY INC,595017104,129839,1397468,,MCHPP
PROCTER & GAMBLE CO,742718109,126283,1015300,,PG
REGENERON PHARMACEUTICALS,75886F107,122317,440940,,
DELL TECHNOLOGIES INC,24703L202,121938,2351299,,DELL
FIDELITY NATL INFORMATION SV,31620M106,115874,872807,,
ISHARES TR,464288513,115064,1320000,PUT,
RAYTHEON CO,755111507,110025,560808,,
LAUDER ESTEE COS INC,518439104,108838,547060,,
ENCOMPASS HEALTH CORP,29261A100,108083,1708013,,EHC
SYNCHRONY FINL,87165B103,107685,3158833,,
COUPA SOFTWARE INC,22266L106,106580,822566,,
GW PHARMACEUTICALS PLC,36197T103,104796,911035,,
DIAMONDBACK ENERGY INC,25278X109,102673,1141949,,
LOWES COS INC,548661107,102550,932613,,
LILLY ELI & CO,532457108,101403,906761,,
MGIC INVT CORP WIS,552848103,100914,8021746,,
US FOODS HLDG CORP,912008109,99617,2423762,,
PRA HEALTH SCIENCES INC,69354M108,99526,1002978,,
LULULEMON ATHLETICA INC,550021109,91151,473438,,LULU
OCCIDENTAL PETE CORP,674599105,90008,2024009,,
OKTA INC,679295105,89881,912866,,
JD COM INC,47215P106,88912,3151785,,
PIONEER NAT RES CO,723787107,87620,696668,,
CHIPOTLE MEXICAN GRILL INC,169656105,86288,102666,,CMG
INTUITIVE SURGICAL INC,46120E602,85651,158634,,ISRG
RESTAURANT BRANDS INTL INC,76131D103,84418,1186652,,
DOLLAR TREE INC,256746108,84399,739305,,
ON SEMICONDUCTOR CORP,682189105,81057,4219521,,ON
PTC THERAPEUTICS INC,69366J200,80783,2388607,,
DENTSPLY SIRONA INC,24906P109,80059,1501763,,XRAY
VISA INC,92826C839,78802,458127,,V
MICRON TECHNOLOGY INC,595112103,76293,1780475,,MU
TEMPUR SEALY INTL INC,88023U101,72998,945574,,
BAKER HUGHES A GE CO,05722G100,70939,3057701,,
8X8 INC NEW,282914100,66829,3225341,,
FLEETCOR TECHNOLOGIES INC,339041105,65070,226900,,
FACEBOOK INC,30303M102,64884,364354,,
CITIZENS FINL GROUP INC,174610105,64853,1833550,,
ROPER TECHNOLOGIES INC,776696106,64689,181404,,ROP
UNITED TECHNOLOGIES CORP,913017109,64583,473064,,
SEATTLE GENETICS INC,812578102,62426,730989,,
TESLA INC,88160R101,61992,257368,,
ALTERYX INC,02156B103,61675,574096,,
CONOCOPHILLIPS,20825C104,60846,1067857,,COP
E TRADE FINANCIAL CORP,269246401,60823,1392157,,
UNITED PARCEL SERVICE INC,911312106,59943,500277,,UPS
FORTUNE BRANDS HOME & SEC IN,34964C106,59906,1095176,,
PROGRESSIVE CORP OHIO,743315103,59632,771934,,
HILTON WORLDWIDE HLDGS INC,43300A203,58569,629027,,
WILLIS TOWERS WATSON PUB LTD,G96629103,56067,290549,,
TYSON FOODS INC,902494103,55440,643599,,
CHANGE HEALTHCARE INC,15912K100,55353,4582231,,
STARBUCKS CORP,855244109,54973,621731,,SBUX
BOOKING HLDGS INC,09857L108,54641,27841,,
ACTIVISION BLIZZARD INC,00507V109,54445,1028813,,
SOUTHERN CO,842587107,53915,872831,,SOMN
IAA INC,449253103,53306,1277391,,
HUMANA INC,444859102,52691,206091,,HUM
SAREPTA THERAPEUTICS INC,803607100,52474,696685,,
MORGAN STANLEY,617446448,51901,1216324,,MS-PQ
HUNTSMAN CORP,447011107,51186,2200591,,HUN
UNITED THERAPEUTICS CORP DEL,91307C102,51059,640243,,UTHR
TAKE-TWO INTERACTIVE SOFTWAR,874054109,51001,406900,,
DICKS SPORTING GOODS INC,253393102,50921,1247758,,
PHILIP MORRIS INTL INC,718172109,50892,670245,,
RADIAN GROUP INC,750236101,50838,2225848,,RDN
BANK NEW YORK MELLON CORP,064058100,50268,1111877,,
METLIFE INC,59156R108,49689,1053620,,MET-PF
APPLIED MATLS INC,038222105,49181,985593,,
ASPEN TECHNOLOGY INC,045327103,49025,398315,,
GUARDANT HEALTH INC,40131M109,48831,765023,,
LUMENTUM HLDGS INC,55024U109,48749,910174,,
BAUSCH HEALTH COS INC,071734107,48085,2200679,,
TARGA RES CORP,87612G101,47754,1188806,,
PAGSEGURO DIGITAL LTD,G68707101,47743,1030951,,PAGS
INTEGRA LIFESCIENCES HLDGS C,457985208,47703,794128,,
AXALTA COATING SYS LTD,G0750C108,47634,1579911,,
CABOT OIL & GAS CORP,127097103,47625,2710585,,
PHILLIPS 66,718546104,47594,464785,,PSX
CHURCH & DWIGHT INC,171340102,47330,629052,,
ROYAL CARIBBEAN CRUISES LTD,V7780T103,47188,435598,,RCL
WENDYS CO,95058W100,47124,2358567,,
NOVARTIS A G,66987V109,47035,541255,,
MKS INSTRUMENT INC,55306N104,47006,509382,,
BGC PARTNERS INC,05541T101,46454,8446092,,
MIRATI THERAPEUTICS INC,60468T105,46448,596169,,
SANOFI,80105N105,46330,1000000,,SNYNF
BIO RAD LABS INC,090572207,46012,138283,,
LAM RESEARCH CORP,512807108,45051,194932,,LRCX
S&P GLOBAL INC,78409V104,44972,183573,,SPGI
VALE S A,91912E105,44884,3902919,,
LABORATORY CORP AMER HLDGS,50540R409,44861,267031,,
SMARTSHEET INC,83200N103,44412,1232630,,
MONDELEZ INTL INC,609207105,44029,795905,,
PAYPAL HLDGS INC,70450Y103,43937,424140,,
BOEING CO,097023105,43898,115379,,BA-PA
LAS VEGAS SANDS CORP,517834107,43842,759034,,LVS
EQUINOR ASA,29446M102,43600,2300781,,STOHF
ZIONS BANCORPORATION N A,989701107,43528,977708,,
SEA LTD,81141R100,43076,1391793,,SE
CONTINENTAL RESOURCES INC,212015101,42250,1372215,,
VOYA FINL INC,929089100,42180,774800,,
REPLIGEN CORP,759916109,41541,541674,,RGEN
ALEXION PHARMACEUTICALS INC,015351109,41060,419241,,
HELEN OF TROY CORP LTD,G4388N106,39997,253690,,
EVERCORE INC,29977A105,39281,490402,,EVR
BROADCOM INC,11135F101,38955,141107,,AVGO
DROPBOX INC,26210C104,38050,1886489,,
CANADIAN NAT RES LTD,136385101,37639,1413408,,
REALPAGE INC,75606N109,37591,598014,,
PARKER HANNIFIN CORP,701094104,37296,206501,,
CONCHO RES INC,20605P101,37003,544966,,
CTRIP COM INTL LTD,22943F100,35774,1221363,,
ICU MED INC,44930G107,35745,223967,,
ALPHABET INC,02079K305,35715,29247,,GOOGN
STANLEY BLACK & DECKER INC,854502101,34958,242074,,
INTERSECT ENT INC,46071F103,34383,2021332,,
GLOBAL BLOOD THERAPEUTICS IN,37890U108,34343,707808,,
TARGET CORP,87612E106,34251,320369,,TGT
DEXCOM INC,252131107,33954,227510,,DXCM
MARTIN MARIETTA MATLS INC,573284106,33744,123108,,
MOMENTA PHARMACEUTICALS INC,60877T100,33453,2581229,,
KEMET CORP,488360207,33168,1824397,,
AON PLC,G0408V102,33116,171081,,AON
VERTEX PHARMACEUTICALS INC,92532F100,33090,195311,,
KANSAS CITY SOUTHERN,485170302,33023,248278,,
FIRST BANCORP P R,318672706,32826,3289176,,
CSX CORP,126408103,32681,471789,,CSX
AMEREN CORP,023608102,32659,407979,,AEE
FIRST SOLAR INC,336433107,32631,562500,,
TALEND S A,874224207,32442,954734,,
CARDINAL HEALTH INC,14149Y108,32247,683344,,CAH
BP PLC,055622104,32246,848800,,BPPFF
VARONIS SYS INC,922280102,32004,535370,,
CHEWY INC,16679L109,32002,1301970,,
SAILPOINT TECHNLGIES HLDGS I,78781P105,31919,1707802,,
LENNOX INTL INC,526107107,31661,130308,,
POPULAR INC,733174700,31437,581300,,
CF INDS HLDGS INC,125269100,31160,633326,,
ADVANCE AUTO PARTS INC,00751Y106,30844,186479,,AAP
ALLIANCE DATA SYSTEMS CORP,018581108,30150,235310,,
EQUITRANS MIDSTREAM CORPORAT,294600101,29103,2000223,,
KOSMOS ENERGY LTD,500688106,29082,4660586,,KOS
FIRST AMERN FINL CORP,31847R102,28973,490985,,
SLM CORP,78442P106,28916,3276639,,SLMBP
REATA PHARMACEUTICALS INC,75615P103,28911,360088,,
PLURALSIGHT INC,72941B106,28770,1713014,,
CIMAREX ENERGY CO,171798101,28168,587570,,
JAZZ PHARMACEUTICALS PLC,G50871105,27799,216943,,JAZZ
SMILEDIRECTCLUB INC,83192H106,27326,1968707,,
VULCAN MATLS CO,929160109,27308,180561,,
AERIE PHARMACEUTICALS INC,00771V108,27153,1412759,,
UNION PACIFIC CORP,907818108,26931,166264,,UNP
WEX INC,96208T104,26854,132893,,WEX
NISOURCE INC,65473P105,26791,895424,,NI
PALO ALTO NETWORKS INC,697435105,26785,131409,,PANW
SPDR SERIES TRUST,78464A870,26688,350000,PUT,
LYFT INC,55087P104,26417,646834,,
APTIV PLC,G6095L109,26353,301456,,APTV
WYNN RESORTS LTD,983134107,26234,241300,,WYNN
EXELON CORP,30161N101,25981,537793,,EXC
VAIL RESORTS INC,91879Q109,25845,113574,,MTN
INGREDION INC,457187102,25717,314624,,INGR
ROSS STORES INC,778296103,25458,231754,,
BANK AMER CORP,060505104,25429,871746,,
VIVINT SOLAR INC,92854Q106,25384,3881338,,
MURPHY OIL CORP,626717102,25303,1144407,,MUR
CATERPILLAR INC DEL,149123101,25262,200000,CALL,CAT
WRIGHT MED GROUP N V,N96617118,25080,1215683,,
BRINKER INTL INC,109641100,25065,587418,,
AMERICAN INTL GROUP INC,026874784,25030,449375,,
ONEOK INC NEW,682680103,24933,338344,,
WEYERHAEUSER CO,962166104,24876,898062,,WY
NRG ENERGY INC,629377508,24821,626800,,
COSTAR GROUP INC,22160N109,24646,41547,,
PERSPECTA INC,715347100,24503,938100,,
ENTERGY CORP NEW,29364G103,24379,207727,,
AXA EQUITABLE HLDGS INC,054561105,24254,1094500,,
COPA HOLDINGS SA,P31076105,23692,239918,,
TELEFLEX INC,879369106,23670,69668,,TFX
LEAR CORP,521865204,23580,200000,CALL,LEA
ZOETIS INC,98978V103,23169,185961,,ZTS
DECKERS OUTDOOR CORP,243537107,23064,156513,,DECK
CVS HEALTH CORP,126650100,22738,360526,,CVS
PROOFPOINT INC,743424103,22668,175652,,
NORWEGIAN CRUISE LINE HLDG L,G66721104,22567,435900,,
FABRINET,G3323L100,22561,431370,,FN
OMNICELL INC,68213N109,22557,312125,,
DARLING INGREDIENTS INC,237266101,22329,1167250,,DAR
UBER TECHNOLOGIES INC,90353T100,22095,725142,,
KIMBERLY CLARK CORP,494368103,21812,153555,,KMB
ONEMAIN HLDGS INC,68268W103,21803,594400,,
LIBERTY MEDIA CORP DELAWARE,531229854,21735,522594,,
VISTEON CORP,92839U206,21649,262284,,VC
FORESCOUT TECHNOLOGIES INC,34553D101,20805,548661,,
DEERE & CO,244199105,20723,122856,,DE
TWILIO INC,90138F102,20704,188285,,TWLO
GOODYEAR TIRE & RUBR CO,382550101,20493,1422641,,
BANDWIDTH INC,05988J103,20451,314100,,BAND
BANKUNITED INC,06652K103,20433,607751,,
PENUMBRA INC,70975L107,20301,150950,,PEN
WELLS FARGO CO NEW,949746101,20176,400000,PUT,
REDFIN CORP,75737F108,20072,1191900,,
PBF ENERGY INC,69318G106,19547,718907,,PBF
V F CORP,918204108,19450,218567,,VFC
NETFLIX INC,64110L106,19381,72419,,NFLX
OGE ENERGY CORP,670837103,19171,422452,,OGE
NEVRO CORP,64157F103,19081,221954,,
EQT CORP,26884L109,18967,1782636,,EQT
MARATHON OIL CORP,565849106,18943,1543829,,
JONES LANG LASALLE INC,48020Q107,18860,135627,,JLL
AMN HEALTHCARE SERVICES INC,001744101,18714,325121,,AMN
MATCH GROUP INC,57665R106,18640,260920,,
